number,stop ID,arrival time,departure time,pick up users,drop of users
1,33,07:00:00,09:03:00,[],[]
2,6,09:03:00,09:05:00,['24'],[]
3,28,09:19:22,09:21:22,[],['24']
4,6,09:35:44,11:52:19,"['2', '25', '27']",[]
5,17,11:55:11,11:57:11,[],['2']
6,30,12:03:44,12:06:49,[],['25']
7,28,12:13:22,12:15:22,['0'],['27']
8,30,12:21:55,13:05:00,"['33', '32']",['0']
9,28,13:11:33,13:25:58,"['39', '14']","['33', '32']"
10,6,13:40:20,13:43:52,['28'],"['39', '14']"
11,17,13:46:44,13:48:44,[],['28']
12,6,13:51:36,14:10:00,"['26', '8']",[]
13,17,14:12:52,14:17:13,[],"['26', '8']"
14,29,14:21:04,14:42:14,['11'],[]
15,17,14:46:05,14:48:05,[],['11']
16,28,15:00:56,15:15:00,['13'],[]
17,30,15:21:33,15:23:33,[],['13']
18,33,15:31:22,19:00:00,[],[]
