number,stop ID,arrival time,departure time,pick up users,drop of users
1,28,07:00:00,08:14:26,[],[]
2,21,08:22:59,08:25:00,['25'],[]
3,0,08:33:33,08:35:33,[],['25']
4,23,08:50:55,09:15:00,['39'],[]
5,0,09:30:22,09:32:22,[],['39']
6,24,09:53:14,10:36:08,"['27', '19']",[]
7,0,10:57:00,11:30:00,"['15', '29']","['27', '19']"
8,24,11:50:52,11:52:52,[],"['15', '29']"
9,21,12:05:19,12:35:00,['0'],[]
10,0,12:43:33,12:45:33,[],['0']
11,22,12:57:24,13:40:00,"['36', '38']",[]
12,0,13:51:51,13:53:51,[],"['36', '38']"
13,28,13:53:51,19:00:00,[],[]
