number,stop ID,arrival time,departure time,pick up users,drop of users
1,0,07:00:00,07:54:31,[],[]
2,9,08:10:00,08:12:00,['24'],[]
3,3,08:19:37,08:25:29,[],['24']
4,13,08:42:09,08:44:09,['7'],[]
5,11,08:49:52,09:02:00,['9'],[]
6,3,09:13:05,09:15:05,[],['7']
7,7,09:22:13,09:24:13,['22'],[]
8,0,09:27:41,10:09:30,['32'],"['9', '22']"
9,3,10:18:49,10:25:51,"['36', '35', '37']",[]
10,8,10:30:00,10:32:00,['13'],[]
11,10,10:37:43,10:39:43,[],['35']
12,13,10:47:10,10:52:00,"['16', '33']","['36', '37', '32', '13']"
13,11,10:57:43,10:59:43,['27'],[]
14,8,11:06:38,11:08:38,[],['33']
15,3,11:12:47,11:14:46,[],"['16', '27']"
16,0,11:24:05,19:00:00,[],[]
