number,stop ID,arrival time,departure time,pick up users,drop of users
1,29,07:00:00,08:23:00,[],[]
2,25,08:23:00,08:25:00,"['45', '27']",[]
3,24,08:30:32,08:34:23,['38'],['27']
4,27,08:37:18,08:39:18,[],"['45', '38']"
5,13,08:45:08,09:32:33,['4'],[]
6,26,09:41:03,11:00:00,['2'],['4']
7,24,11:04:36,11:53:37,"['29', '7']",['2']
8,12,11:58:59,12:01:00,[],['7']
9,13,12:04:41,12:10:00,[],['29']
10,12,12:13:41,12:35:00,['48'],[]
11,13,12:38:41,14:00:00,"['42', '24', '15']",['48']
12,24,14:08:45,14:16:30,[],"['42', '15']"
13,25,14:22:02,14:31:44,[],['24']
14,29,14:31:44,19:00:00,[],[]
