user ID,used buses,used transfer points,waiting time,ride time
13,[9],"[8, 9]",2.0,7.5
46,-,-,-,-
12,-,-,-,-
22,[9],"[9, 3]",4.0,16.5
54,[9],"[11, 8]",15.3,17.151
10,-,-,-,-
35,[9],"[12, 9]",2.0,19.729
32,[8],"[5, 3]",2.0,12.816
53,-,-,-,-
18,[8],"[2, 3]",2.0,7.5
40,"[8, 9]","[2, 3, 13]",6.0,43.729
48,-,-,-,-
15,-,-,-,-
31,-,-,-,-
4,[8],"[6, 2]",2.0,15.945
29,[8],"[1, 3]",2.0,15.0
25,[8],"[2, 6]",2.0,15.945
39,-,-,-,-
3,[9],"[7, 3]",2.0,15.443
14,-,-,-,-
27,"[9, 8]","[9, 3, 2]",22.2,24.0
52,-,-,-,-
20,-,-,-,-
47,[8],"[0, 3]",2.0,20.18
1,-,-,-,-
59,[8],"[6, 5]",2.0,1.5
57,-,-,-,-
42,-,-,-,-
44,-,-,-,-
45,-,-,-,-
7,[9],"[9, 7]",2.0,30.923
55,[9],"[10, 13]",2.0,16.155
36,[9],"[11, 10]",2.0,4.243
34,-,-,-,-
23,"[8, 9]","[1, 3, 8]",22.2,24.0
24,-,-,-,-
49,[9],"[9, 13]",2.0,19.729
33,-,-,-,-
5,[9],"[9, 8]",2.0,7.5
26,"[8, 9]","[4, 3, 10]",4.0,28.713
19,"[9, 8]","[10, 3, 4]",14.4,29.408
0,-,-,-,-
38,-,-,-,-
2,-,-,-,-
11,[9],"[9, 11]",2.0,7.5
21,[9],"[11, 10]",2.0,4.243
41,-,-,-,-
51,-,-,-,-
37,-,-,-,-
16,-,-,-,-
30,[9],"[10, 9]",2.0,5.408
8,"[8, 9]","[1, 3, 9]",6.5,31.5
17,[9],"[11, 9]",4.0,9.651
50,[8],"[5, 0]",2.0,32.101
56,-,-,-,-
9,-,-,-,-
6,-,-,-,-
43,-,-,-,-
58,[9],"[13, 10]",2.0,16.155
28,-,-,-,-
