number,stop ID,arrival time,departure time,pick up users,drop of users
1,6,07:00:00,08:10:31,[],[]
2,14,08:17:26,08:19:26,['42'],[]
3,6,08:26:21,08:28:21,[],['42']
4,7,08:40:00,08:42:00,['1'],[]
5,10,08:46:38,08:57:00,['9'],['1']
6,15,09:03:33,09:05:33,[],['9']
7,11,09:13:47,09:27:00,['10'],[]
8,8,09:31:38,09:37:00,['15'],['10']
9,9,09:38:17,09:40:17,[],['15']
10,10,09:41:34,10:02:56,"['58', '46']",[]
11,15,10:09:29,10:11:29,[],['58']
12,6,10:16:07,10:26:51,[],['46']
13,13,10:36:13,10:42:00,['30'],[]
14,10,10:49:30,10:51:30,[],['30']
15,0,11:05:52,11:23:09,"['51', '6', '14']",[]
16,8,11:36:34,11:38:34,[],['51']
17,6,11:51:14,19:00:00,[],"['6', '14']"
