number,stop ID,arrival time,departure time,pick up users,drop of users
1,6,07:00:00,08:00:37,[],[]
2,28,08:14:59,08:16:59,['19'],[]
3,31,08:19:33,08:22:00,['20'],[]
4,30,08:26:04,08:28:04,[],['20']
5,6,08:35:53,09:09:04,"['33', '40', '54']",['19']
6,30,09:16:53,09:18:53,[],"['33', '54']"
7,28,09:25:26,09:50:20,['36'],['40']
8,6,10:04:42,10:06:42,['11'],['36']
9,29,10:12:27,10:14:27,[],['11']
10,6,10:20:12,10:46:02,"['56', '55', '39']",[]
11,28,11:00:24,11:05:20,"['43', '44', '5']","['56', '39', '55']"
12,29,11:14:20,11:16:20,[],['44']
13,6,11:22:05,19:00:00,[],"['43', '5']"
