user ID,used buses,used transfer points,waiting time,ride time
0,-,-,-,-
1,"[19, 18]","[10, 3, 0]",16.6,41.55
2,[28],"[5, 6]",2.0,1.5
3,[19],"[8, 0]",6.0,31.943
4,[29],"[0, 3]",4.0,22.943
5,[28],"[5, 2]",2.0,16.971
6,[18],"[6, 1]",13.6,27.369
7,[28],"[5, 3]",4.6,19.869
8,"[18, 29]","[6, 3, 8]",12.5,23.316
9,"[28, 19]","[1, 3, 13]",18.3,58.825
10,"[18, 29]","[5, 3, 9]",6.0,29.316
11,[18],"[4, 5]",2.0,12.369
12,-,-,-,-
13,[28],"[6, 5]",2.0,1.5
14,"[19, 28]","[12, 3, 4]",12.7,43.869
15,"[19, 28]","[8, 3, 6]",14.2,21.369
16,"[29, 28]","[11, 3, 6]",16.6,37.825
17,-,-,-,-
18,[19],"[11, 7]",18.6,41.055
19,"[28, 29]","[5, 3, 10]",23.2,34.724
20,-,-,-,-
21,-,-,-,-
22,"[18, 29]","[6, 3, 10]",4.0,33.583
23,[18],"[2, 1]",2.0,7.5
24,"[29, 18]","[11, 3, 1]",6.0,39.0
25,"[28, 19]","[4, 3, 8]",4.0,16.5
26,-,-,-,-
27,-,-,-,-
28,"[29, 28]","[9, 3, 1]",5.0,31.5
29,[18],"[4, 6]",2.0,12.816
30,-,-,-,-
31,-,-,-,-
32,[28],"[3, 5]",2.0,12.816
33,-,-,-,-
34,[18],"[1, 4]",2.0,22.5
35,"[29, 28]","[10, 3, 6]",4.0,33.583
36,"[18, 29]","[2, 3, 0]",4.0,27.68
37,[19],"[0, 12]",12.6,58.006
38,"[18, 29]","[0, 3, 10]",15.1,42.089
39,-,-,-,-
40,"[18, 29]","[4, 3, 11]",13.5,31.5
41,-,-,-,-
42,"[29, 28]","[7, 3, 5]",4.0,28.259
43,"[28, 19]","[2, 3, 7]",5.5,22.943
44,-,-,-,-
45,"[29, 28]","[7, 3, 5]",6.5,28.259
46,-,-,-,-
47,-,-,-,-
48,[29],"[11, 8]",2.0,15.0
49,[19],"[10, 9]",2.0,5.408
50,"[19, 28]","[11, 3, 5]",24.3,36.816
51,[19],"[9, 8]",2.0,7.5
52,-,-,-,-
53,"[19, 18]","[11, 3, 2]",16.8,31.5
54,[19],"[10, 11]",2.0,4.243
55,-,-,-,-
56,[29],"[7, 8]",4.0,24.443
57,"[29, 28]","[10, 3, 1]",24.3,36.213
58,[28],"[5, 1]",6.6,34.869
59,"[28, 29]","[4, 3, 9]",4.0,24.0
