number,stop ID,arrival time,departure time,pick up users,drop of users
1,14,07:00:00,08:07:21,[],[]
2,9,08:27:59,08:30:00,['57'],[]
3,10,08:33:19,08:35:19,[],['57']
4,12,08:44:32,08:46:33,['30'],[]
5,13,08:50:14,08:52:15,[],['30']
6,3,09:14:28,09:26:36,"['29', '65']",[]
7,7,09:36:06,09:38:07,[],"['29', '65']"
8,3,09:47:37,09:51:36,"['38', '22']",[]
9,8,09:57:08,09:59:09,[],['22']
10,9,10:03:45,10:05:46,[],['38']
11,13,10:17:54,10:43:30,['84'],[]
12,11,10:51:06,10:53:06,['90'],[]
13,3,11:07:52,11:11:01,[],"['84', '90']"
14,7,11:20:31,11:22:31,['50'],[]
15,3,11:32:01,11:46:36,"['72', '47', '93']",['50']
16,12,12:08:49,12:13:41,[],"['47', '93', '72']"
17,13,12:17:22,12:19:23,"['77', '12']",[]
18,12,12:23:04,12:25:04,['96'],[]
19,9,12:37:12,12:39:13,[],['12']
20,3,12:49:22,12:51:22,"['75', '35', '62']","['77', '96']"
21,9,13:01:31,13:03:46,[],['75']
22,11,13:08:22,13:10:23,[],['35']
23,13,13:17:59,13:20:00,['48'],['62']
24,12,13:23:41,13:35:00,['61'],['48']
25,9,13:47:08,13:49:08,['56'],[]
26,8,13:53:44,13:55:45,['60'],[]
27,3,14:01:17,14:16:36,['68'],"['61', '60', '56']"
28,7,14:26:06,14:28:06,[],['68']
29,0,14:32:42,14:34:43,"['21', '39']",[]
30,7,14:39:19,15:10:00,"['87', '97']","['21', '39']"
31,0,15:14:36,15:16:36,['27'],"['87', '97']"
32,7,15:21:12,16:10:00,['81'],['27']
33,3,16:19:30,16:30:00,"['3', '0']",['81']
34,11,16:44:46,16:46:46,[],['0']
35,12,16:54:22,17:06:22,['80'],['3']
36,3,17:28:35,17:30:36,[],['80']
37,14,17:43:01,19:00:00,[],[]
