number,stop ID,arrival time,departure time,pick up users,drop of users
1,0,07:00:00,08:14:16,[],[]
2,1,08:20:30,08:22:30,['14'],[]
3,4,08:32:53,09:08:26,['48'],['14']
4,3,09:11:54,09:13:54,['6'],['48']
5,4,09:17:22,09:19:22,['8'],['6']
6,5,09:25:05,09:27:05,[],['8']
7,3,09:33:00,09:44:03,['45'],[]
8,1,09:50:58,09:57:00,['5'],[]
9,0,10:03:14,10:16:47,[],"['5', '45']"
10,3,10:26:06,10:56:33,"['24', '12']",[]
11,4,11:00:01,11:02:01,[],"['24', '12']"
12,3,11:05:29,11:15:26,"['4', '40', '30', '10']",[]
13,4,11:18:54,11:20:54,['9'],"['4', '40', '30', '10']"
14,1,11:31:17,11:33:17,[],['9']
15,0,11:39:31,19:00:00,[],[]
