user ID,used buses,used transfer points,waiting time,ride time,shortest time possible,number of transfers(for shortest)
0,[130],"[18, 16]",2.0,6.65,8.65,1
1,[30],"[19, 20]",2.0,2.77,4.77,1
2,-,-,-,-,36.8,2
3,"[130, 21]","[16, 0, 4]",27.5,32.97,36.47,2
4,"[130, 20, 14]","[15, 0, 13, 23]",28.0,20.58,26.57,3
5,"[120, 14]","[9, 13, 23]",13.6,22.13,22.65,2
6,"[130, 114]","[16, 21, 24]",19.9,33.72,30.65,3
7,"[30, 120]","[18, 0, 13]",13.0,22.72,26.72,2
8,"[114, 120]","[23, 13, 0]",4.0,17.82,21.8,2
9,"[130, 114]","[16, 21, 22]",22.4,19.6,23.6,2
10,"[114, 20]","[23, 13, 12]",5.0,13.38,17.37,2
11,"[120, 110]","[10, 4, 8]",8.2,18.83,12.32,1
12,"[30, 120]","[20, 0, 11]",13.3,40.42,35.1,3
13,"[130, 20]","[15, 0, 11]",15.4,26.08,23.73,2
14,"[20, 121]","[12, 4, 1]",9.0,36.08,24.05,2
15,"[120, 114]","[9, 13, 22]",4.0,22.32,26.32,2
16,"[120, 10]","[10, 4, 6]",8.0,14.62,18.62,2
17,"[120, 30]","[13, 0, 19]",16.3,27.03,24.18,2
18,[10],"[8, 4]",2.0,12.92,14.92,1
19,[30],"[15, 16]",2.0,3.7,5.7,1
20,"[20, 10]","[12, 8, 5]",12.3,25.75,23.47,2
21,"[21, 130]","[4, 0, 16]",20.2,32.45,36.47,2
22,[114],"[13, 25]",2.0,2.92,4.92,1
23,[120],"[10, 11]",2.0,5.53,7.53,1
24,[30],"[20, 16]",4.0,11.28,12.77,1
25,"[120, 110]","[11, 8, 5]",12.4,25.08,18.5,2
26,"[10, 120, 14]","[6, 8, 13, 23]",28.7,37.57,41.8,3
27,"[21, 120, 14]","[1, 0, 13, 23]",28.0,24.0,30.0,3
28,"[30, 20, 14]","[17, 0, 13, 25]",6.0,22.58,28.58,3
29,"[121, 110]","[0, 4, 8]",7.0,42.53,32.23,1
30,[30],"[21, 20]",2.0,3.7,5.7,1
31,"[121, 120]","[1, 4, 9]",4.0,32.13,29.67,2
32,[130],"[16, 17]",2.0,5.53,7.53,1
33,"[114, 120, 21]","[25, 13, 0, 3]",29.1,31.82,36.92,3
34,"[114, 20]","[22, 13, 4]",28.0,32.8,36.8,2
35,"[20, 21]","[12, 0, 3]",6.0,31.5,29.0,2
36,[14],"[23, 22]",2.0,9.08,11.08,1
37,"[20, 10]","[13, 8, 7]",4.0,27.32,31.32,2
38,"[120, 121]","[10, 4, 2]",21.7,20.68,24.68,2
39,[20],"[10, 12]",2.0,10.32,12.32,1
40,[20],"[12, 0]",2.0,13.85,15.85,1
41,"[30, 120]","[18, 0, 14]",7.3,19.5,23.5,2
42,"[21, 20]","[2, 0, 14]",4.0,19.37,23.35,2
43,"[114, 20]","[24, 13, 4]",27.0,29.52,33.52,2
44,"[10, 120]","[7, 8, 9]",22.7,16.15,20.15,2
45,[120],"[14, 10]",2.0,16.62,18.62,1
46,[20],"[12, 11]",2.0,4.97,6.97,1
47,"[121, 20, 14]","[1, 0, 13, 23]",27.3,24.0,30.0,3
48,"[20, 130]","[8, 0, 18]",14.2,42.27,45.8,2
49,"[14, 20, 10]","[22, 13, 8, 7]",31.0,37.65,43.63,3
50,"[130, 20]","[15, 0, 8]",25.1,35.87,37.0,2
51,"[30, 120]","[20, 0, 10]",19.0,45.47,40.43,3
52,-,-,-,-,22.65,2
53,"[121, 30]","[3, 0, 19]",24.8,33.15,34.92,2
54,[114],"[21, 25]",2.0,12.82,14.82,1
55,"[130, 20, 114]","[17, 0, 13, 24]",19.6,30.67,32.7,3
56,"[10, 121]","[6, 4, 3]",16.5,18.83,21.93,2
57,[114],"[21, 13]",16.8,16.97,15.72,1
58,"[30, 14]","[20, 21, 23]",23.1,18.02,22.03,2
59,[30],"[20, 19]",2.0,2.77,4.77,1
60,[21],"[3, 2]",2.0,5.53,7.53,1
61,[20],"[13, 8]",4.0,23.23,23.93,1
62,[20],"[11, 14]",4.0,11.68,13.08,1
63,[114],"[23, 21]",2.0,14.33,16.33,1
64,[130],"[16, 15]",2.0,3.7,5.7,1
65,[14],"[21, 22]",2.0,5.53,7.53,1
66,"[114, 120, 121, 110]","[23, 13, 0, 4, 7]",8.0,54.95,39.97,3
67,"[21, 30]","[1, 0, 15]",7.0,8.97,12.97,2
68,"[21, 120]","[3, 4, 10]",21.5,15.13,19.15,2
69,[20],"[12, 10]",2.0,10.32,12.32,1
70,"[121, 20, 14]","[2, 0, 13, 23]",11.6,29.23,35.22,3
71,"[130, 20]","[17, 0, 11]",19.0,31.35,29.48,2
72,"[110, 20, 30]","[8, 4, 0, 20]",11.3,55.75,45.35,3
73,[120],"[10, 11]",2.0,5.53,7.53,1
74,[120],"[12, 14]",4.0,10.42,8.72,1
75,"[20, 130]","[11, 0, 21]",13.6,37.77,29.4,2
76,"[10, 20, 114]","[5, 4, 13, 23]",30.0,32.83,38.83,3
77,"[120, 14]","[11, 13, 23]",11.6,18.33,22.33,2
78,"[20, 114]","[8, 13, 22]",16.4,32.27,36.25,2
79,[130],"[18, 20]",2.0,5.53,7.53,1
80,[30],"[16, 18]",2.0,6.65,8.65,1
81,[114],"[13, 21]",2.0,13.72,15.72,1
82,"[130, 20]","[17, 0, 13]",9.3,19.67,23.67,2
83,"[120, 130]","[14, 0, 16]",4.0,14.4,18.4,2
84,[120],"[12, 4]",2.0,15.77,17.77,1
85,[10],"[4, 6]",2.0,8.7,10.7,1
86,-,-,-,-,33.0,2
87,"[120, 121, 130]","[10, 4, 0, 19]",14.1,46.43,40.27,2
88,"[121, 30]","[1, 0, 20]",18.3,24.85,26.83,2
89,"[120, 21, 30]","[10, 4, 0, 18]",10.0,45.02,37.77,2
90,[120],"[13, 9]",4.0,15.48,14.0,1
91,"[114, 120, 30]","[22, 13, 0, 15]",24.8,24.25,27.05,2
92,[121],"[2, 1]",2.0,5.53,7.53,1
93,[14],"[24, 21]",2.0,17.83,19.83,1
94,[110],"[5, 7]",2.0,7.93,9.93,1
95,"[14, 20, 121]","[23, 13, 0, 3]",19.1,34.65,40.65,3
96,"[130, 20]","[16, 0, 13]",18.4,17.62,21.62,2
97,[120],"[0, 14]",2.0,7.93,9.93,1
98,-,-,-,-,23.47,2
99,"[120, 21]","[11, 0, 1]",15.7,29.52,27.17,2
