number,stop ID,arrival time,departure time,pick up users,drop of users
1,0,07:00:00,08:08:48,[],[]
2,1,08:15:00,08:17:00,['27'],[]
3,0,08:23:12,08:46:10,"['66', '29']",['27']
4,4,09:12:10,10:16:08,"['56', '14']","['66', '29']"
5,3,10:25:22,10:27:22,[],['56']
6,1,10:38:27,11:09:02,['47'],['14']
7,0,11:15:14,12:53:47,['35'],['47']
8,3,13:10:38,13:12:38,[],['35']
9,2,13:18:10,15:27:00,['92'],[]
10,1,15:32:32,15:47:00,['31'],['92']
11,4,16:07:18,16:09:55,['87'],['31']
12,2,16:24:41,16:32:00,['70'],[]
13,0,16:43:25,19:00:00,[],"['87', '70']"
