number,stop ID,arrival time,departure time,pick up users,drop of users
1,27,07:00:00,08:11:03,[],[]
2,13,08:32:59,08:35:00,['44'],[]
3,12,08:41:43,09:04:06,['13'],[]
4,4,09:19:52,09:21:52,['15'],"['44', '13']"
5,9,09:33:41,09:35:42,[],['15']
6,12,09:41:32,09:55:00,['43'],[]
7,0,10:08:50,10:33:01,['34'],['43']
8,13,10:44:10,10:52:01,['19'],[]
9,8,11:13:57,11:15:58,[],"['19', '34']"
10,4,11:28:53,11:35:12,['21'],[]
11,13,11:57:40,12:12:48,"['23', '39']",['21']
12,12,12:19:31,12:25:00,['46'],[]
13,4,12:40:46,13:00:00,['38'],"['46', '23', '39']"
14,12,13:15:46,13:17:46,['32'],['38']
15,13,13:24:29,13:41:34,['8'],['32']
16,11,13:53:14,13:55:14,['5'],[]
17,8,14:08:57,14:10:58,[],"['8', '5']"
18,9,14:21:43,14:25:00,['30'],[]
19,12,14:30:50,14:32:50,[],['30']
20,13,14:39:33,14:41:33,['17'],[]
21,11,14:53:13,14:55:14,[],['17']
22,13,15:06:54,15:10:49,"['48', '36']",[]
23,0,15:21:58,15:35:03,[],"['48', '36']"
24,14,15:42:59,15:45:00,['45'],[]
25,9,15:57:33,15:59:33,[],['45']
26,13,16:11:32,16:15:41,['10'],[]
27,0,16:26:50,16:35:20,['33'],['10']
28,10,16:57:31,16:59:31,[],['33']
29,27,17:09:50,19:00:00,[],[]
