number,stop ID,arrival time,departure time,pick up users,drop of users
1,28,07:00:00,09:53:45,[],[]
2,21,09:53:45,09:55:45,['3'],[]
3,23,10:10:04,10:40:00,['19'],['3']
4,13,10:46:39,10:48:39,[],['19']
5,25,10:51:34,11:05:00,['25'],[]
6,21,11:17:49,11:28:57,['12'],['25']
7,25,11:41:46,11:43:47,[],['12']
8,23,11:47:41,11:49:42,['23'],[]
9,13,11:56:21,11:59:40,['21'],['23']
10,21,12:13:23,12:15:24,[],['21']
11,22,12:20:56,12:55:00,['9'],[]
12,21,13:00:32,13:11:13,['8'],['9']
13,13,13:24:56,13:42:28,['32'],['8']
14,23,13:49:07,13:51:07,[],['32']
15,25,13:55:01,15:05:54,['48'],[]
16,13,15:08:49,15:10:49,[],['48']
17,22,15:21:08,15:40:16,['10'],[]
18,13,15:50:35,15:52:35,[],['10']
19,28,16:06:18,19:00:00,[],[]
