number,stop ID,arrival time,departure time,pick up users,drop of users
1,8,07:00:00,08:01:16,[],[]
2,11,08:14:59,08:16:59,['84'],[]
3,4,08:27:47,08:57:42,['32'],['84']
4,0,09:23:42,09:25:42,"['44', '36']",['32']
5,13,09:36:51,09:38:51,"['15', '8']","['44', '36']"
6,11,09:50:32,09:52:32,[],['8']
7,8,10:06:15,10:08:15,[],['15']
8,0,10:38:29,10:40:46,['12'],[]
9,13,10:51:55,10:53:55,['55'],['12']
10,0,11:05:04,11:07:04,[],['55']
11,14,11:15:00,11:17:00,['18'],[]
12,10,11:33:37,11:42:12,[],['18']
13,4,11:48:07,11:50:07,"['48', '79']",[]
14,9,12:01:56,12:12:00,"['7', '69']","['48', '79']"
15,0,12:31:28,12:40:00,['88'],"['7', '69']"
16,13,12:51:09,12:57:40,['3'],['88']
17,0,13:08:49,13:32:49,"['0', '17']",['3']
18,14,13:40:45,13:42:45,[],['17']
19,13,13:46:27,14:24:01,['76'],['0']
20,14,14:27:43,14:29:43,[],['76']
21,4,14:51:16,14:53:16,"['45', '24']",[]
22,11,15:04:04,15:06:04,['50'],[]
23,12,15:11:02,15:13:02,[],['24']
24,13,15:19:45,15:21:45,"['22', '64']","['45', '50']"
25,12,15:28:28,15:38:45,[],['22']
26,9,15:44:35,15:46:35,[],['64']
27,14,15:59:08,16:01:18,['23'],[]
28,13,16:05:00,16:07:00,"['30', '13']",['23']
29,0,16:18:09,16:20:09,[],"['30', '13']"
30,13,16:31:18,16:39:55,['67'],[]
31,0,16:51:04,16:53:04,['57'],['67']
32,13,17:04:13,17:13:46,[],['57']
33,8,17:35:42,19:00:00,[],[]
