number,stop ID,arrival time,departure time,pick up users,drop of users
1,33,07:00:00,07:50:16,[],[]
2,11,08:02:59,08:05:00,['1'],[]
3,13,08:11:25,08:13:25,['6'],[]
4,6,08:22:46,08:24:47,[],"['1', '6']"
5,15,08:29:25,09:05:00,['18'],[]
6,6,09:09:38,09:38:24,['4'],['18']
7,12,09:48:45,09:50:46,[],['4']
8,8,09:58:15,10:00:16,['16'],[]
9,11,10:04:54,10:06:54,['5'],['16']
10,16,10:17:48,10:19:49,[],['5']
11,6,10:21:38,10:23:38,['28'],[]
12,13,10:32:59,10:35:00,['14'],[]
13,8,10:44:47,10:46:47,[],['28']
14,0,11:00:12,11:02:12,['12'],['14']
15,11,11:20:06,11:40:00,['26'],['12']
16,6,11:52:43,11:54:43,['19'],['26']
17,9,12:06:12,12:50:00,['25'],['19']
18,11,12:54:03,12:56:03,[],['25']
19,14,13:02:58,13:05:00,['9'],[]
20,6,13:11:55,13:13:55,[],['9']
21,16,13:15:44,13:39:11,['22'],[]
22,6,13:41:00,13:48:49,[],['22']
23,10,13:59:10,14:01:11,['29'],[]
24,15,14:07:44,14:09:44,[],['29']
25,33,14:14:22,19:00:00,[],[]
