user ID,used buses,used transfer points,waiting time,ride time
0,"[29, 18]","[11, 3, 0]",14.4,48.555
1,[19],"[0, 11]",4.0,44.18
2,"[28, 29]","[4, 3, 9]",22.2,24.0
3,[18],"[1, 5]",2.0,22.897
4,-,-,-,-
5,[28],"[3, 2]",2.0,7.5
6,-,-,-,-
7,[28],"[6, 5]",2.0,1.5
8,"[19, 18]","[12, 3, 2]",16.6,43.869
9,[19],"[3, 0]",11.6,22.943
10,-,-,-,-
11,-,-,-,-
12,"[19, 18]","[8, 3, 1]",4.0,24.0
13,"[29, 18]","[13, 3, 5]",8.0,56.035
14,[18],"[3, 5]",2.0,12.816
15,"[29, 18]","[8, 3, 4]",4.0,16.5
16,"[29, 28]","[8, 3, 4]",4.0,16.5
17,[19],"[7, 0]",2.0,7.5
18,[19],"[0, 3]",2.0,20.18
19,[28],"[3, 2]",2.0,7.5
20,[28],"[6, 5]",2.0,1.5
21,-,-,-,-
22,"[29, 18]","[8, 3, 5]",6.0,28.869
23,[29],"[0, 7]",2.0,7.5
24,"[19, 28]","[10, 3, 6]",9.3,35.685
25,[18],"[1, 3]",2.0,15.0
26,[28],"[2, 6]",4.0,27.816
27,"[29, 18]","[13, 3, 2]",17.3,51.481
28,"[19, 18]","[8, 3, 2]",4.0,16.5
29,[18],"[5, 3]",2.0,12.816
30,"[29, 28]","[10, 3, 6]",8.9,41.685
31,[29],"[7, 3]",2.0,15.443
32,[28],"[1, 2]",2.0,7.5
33,[29],"[3, 10]",6.0,21.908
34,[29],"[8, 11]",2.0,15.0
35,[19],"[8, 13]",4.0,28.525
36,-,-,-,-
37,-,-,-,-
38,[28],"[1, 4]",9.5,22.5
39,"[29, 28]","[12, 3, 4]",23.3,45.481
40,[29],"[8, 7]",4.0,24.443
41,[29],"[10, 8]",2.0,12.369
42,"[18, 29]","[6, 3, 9]",6.0,28.869
43,-,-,-,-
44,[19],"[11, 0]",9.0,44.18
45,[19],"[7, 10]",5.6,36.086
46,[28],"[3, 5]",2.0,12.816
47,[29],"[8, 11]",6.0,17.151
48,-,-,-,-
49,-,-,-,-
