user ID,used buses,used transfer points,waiting time,ride time
0,[30],"[18, 19]",2.0,2.769
1,-,-,-,-
2,[30],"[15, 16]",2.0,3.692
3,"[30, 14]","[0, 21, 23]",7.6,34.49
4,"[30, 21]","[15, 0, 1]",20.8,8.961
5,"[20, 10]","[11, 8, 5]",4.0,22.953
6,"[30, 21]","[15, 0, 4]",8.0,29.269
7,-,-,-,-
8,"[30, 14, 20]","[18, 21, 13, 8]",22.6,48.352
9,"[14, 30]","[22, 21, 17]",12.7,18.462
10,"[14, 20, 21]","[22, 13, 0, 1]",29.1,27.666
11,-,-,-,-
12,"[30, 14]","[15, 21, 25]",6.0,30.576
13,"[20, 10]","[12, 4, 5]",4.0,19.466
14,-,-,-,-
15,"[21, 20]","[2, 4, 9]",14.1,26.59
16,-,-,-,-
17,[20],"[13, 11]",2.0,11.676
18,-,-,-,-
19,"[14, 20, 10]","[23, 13, 8, 6]",9.4,35.807
20,[30],"[16, 15]",2.0,3.692
21,"[21, 20, 14]","[3, 4, 13, 21]",20.0,45.432
22,"[21, 10]","[1, 4, 5]",18.5,24.0
23,"[14, 20, 10]","[23, 13, 4, 5]",30.0,32.842
24,-,-,-,-
25,"[14, 30]","[25, 21, 16]",13.1,26.884
26,"[21, 30]","[3, 0, 17]",11.2,25.355
27,"[30, 21, 10]","[16, 0, 4, 6]",25.6,41.357
28,-,-,-,-
29,"[21, 30]","[2, 0, 21]",11.0,32.215
30,[20],"[9, 12]",2.0,5.838
31,-,-,-,-
32,"[20, 14]","[12, 13, 23]",20.0,13.377
33,"[30, 20]","[19, 0, 10]",28.3,36.252
34,"[30, 20]","[18, 0, 8]",25.9,45.095
35,-,-,-,-
36,"[20, 21]","[13, 0, 2]",4.0,22.571
37,[21],"[4, 2]",4.0,14.769
38,[20],"[4, 12]",2.0,15.774
39,"[20, 10]","[13, 4, 6]",24.9,31.202
40,[21],"[0, 3]",8.5,17.269
41,[10],"[7, 4]",2.0,11.154
42,[21],"[3, 2]",2.0,5.538
43,[20],"[12, 0]",2.0,13.846
44,"[20, 10]","[13, 4, 5]",26.4,26.186
45,[20],"[14, 9]",2.0,12.555
46,"[20, 21]","[12, 4, 1]",8.1,36.081
47,"[21, 30]","[3, 0, 16]",25.7,23.306
48,"[14, 20, 30]","[25, 13, 0, 16]",17.1,20.534
49,"[10, 21, 30]","[7, 4, 0, 19]",20.0,52.12
