user ID,used buses,used transfer points,waiting time,ride time
0,[18],"[5, 6]",2.0,0.692
1,[29],"[9, 10]",2.0,2.496
2,"[29, 24]","[8, 0, 18]",8.7,34.435
3,[18],"[5, 0]",17.5,17.819
4,"[18, 24]","[2, 0, 16]",11.6,16.544
5,"[14, 28]","[19, 4, 6]",4.0,15.152
6,"[29, 18]","[8, 3, 5]",4.0,10.069
7,"[28, 24]","[1, 0, 20]",22.0,28.233
8,"[19, 14]","[10, 0, 20]",8.2,38.861
9,[24],"[16, 0]",2.0,9.416
10,"[14, 28]","[17, 0, 1]",14.5,21.896
11,"[29, 24]","[10, 0, 15]",8.2,25.859
12,"[19, 28]","[10, 3, 6]",23.5,15.5
13,"[18, 19]","[0, 3, 12]",15.1,26.035
14,[19],"[9, 13]",4.0,11.875
15,"[29, 18]","[10, 3, 6]",4.0,15.5
16,"[14, 18, 29]","[20, 4, 0, 8]",6.4,38.506
17,[28],"[6, 1]",2.0,9.985
18,"[29, 28]","[7, 0, 1]",4.0,9.692
19,"[29, 18]","[8, 3, 2]",20.1,7.615
