user ID,used buses,used transfer points,waiting time,ride time
0,"[14, 18]","[19, 4, 3]",4.0,12.698
1,"[29, 28, 24]","[10, 3, 4, 19]",27.9,22.561
2,"[14, 18]","[16, 4, 3]",4.0,7.19
3,[18],"[5, 2]",4.0,9.377
4,[24],"[0, 14]",2.0,5.538
5,[24],"[4, 15]",2.0,6.383
6,[29],"[10, 0]",6.0,19.426
7,[14],"[20, 16]",4.0,17.8
8,"[29, 18, 24]","[11, 3, 4, 18]",22.2,23.538
9,[24],"[16, 14]",2.0,4.433
10,"[29, 28]","[8, 3, 5]",7.1,10.069
11,[28],"[2, 5]",2.0,7.833
12,"[29, 18]","[13, 3, 5]",25.5,22.588
13,"[29, 28, 24]","[9, 3, 4, 15]",8.0,17.46
14,[29],"[10, 11]",2.0,1.958
15,"[28, 19]","[1, 0, 7]",21.2,9.692
16,"[24, 28]","[20, 4, 5]",4.0,19.624
17,[24],"[0, 16]",2.0,9.416
18,"[29, 18]","[8, 3, 1]",21.8,11.077
19,"[24, 18]","[18, 4, 5]",23.3,14.709
20,"[19, 14]","[7, 0, 14]",18.9,9.0
21,[14],"[14, 4]",5.5,9.844
22,"[28, 29]","[4, 3, 10]",19.7,13.252
23,[24],"[20, 17]",2.0,9.237
24,[28],"[2, 1]",2.0,3.462
25,[14],"[15, 18]",16.6,15.383
26,[19],"[0, 10]",19.0,19.177
27,"[29, 28]","[8, 3, 6]",13.1,14.017
28,"[24, 28]","[16, 4, 1]",23.0,14.113
29,"[19, 28, 24]","[12, 3, 4, 17]",28.6,25.03
30,"[29, 28]","[13, 3, 2]",5.1,20.135
31,"[24, 28, 19]","[15, 4, 3, 7]",17.8,17.087
32,"[18, 24]","[1, 4, 17]",23.5,15.28
33,"[28, 14]","[6, 4, 18]",4.0,14.915
34,[19],"[3, 8]",2.0,4.154
35,"[18, 14]","[6, 4, 14]",6.8,13.809
36,"[14, 28]","[20, 4, 2]",25.1,20.838
37,"[18, 14]","[3, 4, 16]",19.9,7.19
38,"[14, 19]","[17, 0, 7]",12.0,21.441
39,[29],"[0, 13]",2.0,24.31
