user ID,used buses,used transfer points,waiting time,ride time
0,-,-,-,-
1,"[19, 28]","[9, 3, 1]",18.5,14.538
2,"[28, 19]","[5, 3, 0]",15.6,19.76
3,[19],"[8, 3]",2.0,4.154
4,[18],"[5, 0]",4.0,14.96
5,[18],"[6, 0]",6.0,17.052
6,"[19, 18]","[8, 3, 5]",4.0,10.069
7,[29],"[11, 3]",7.5,12.07
8,[28],"[3, 4]",2.0,3.462
9,"[19, 18]","[11, 0, 1]",12.2,27.897
10,[18],"[0, 3]",6.2,13.154
11,"[18, 29]","[6, 3, 12]",18.4,23.167
12,"[28, 29]","[4, 3, 11]",14.8,15.282
13,[28],"[5, 6]",2.0,0.692
14,[18],"[5, 4]",2.0,5.709
15,"[29, 18]","[0, 3, 5]",6.0,16.504
16,"[28, 19]","[6, 3, 11]",23.9,16.786
17,[29],"[3, 8]",2.0,4.154
18,[29],"[10, 11]",2.0,1.958
19,[29],"[10, 12]",2.0,6.923
20,-,-,-,-
21,"[28, 29]","[4, 3, 11]",21.6,14.538
22,[19],"[10, 12]",2.0,6.923
23,[28],"[6, 3]",6.0,9.863
24,[19],"[7, 0]",2.0,3.462
25,[18],"[2, 0]",4.0,9.692
26,"[29, 18]","[0, 3, 6]",8.0,17.197
27,"[29, 18]","[12, 3, 6]",24.4,23.488
28,[18],"[2, 5]",4.0,9.377
29,[28],"[0, 5]",8.0,19.76
30,[28],"[3, 4]",2.0,3.462
31,[18],"[5, 2]",2.0,7.833
32,"[19, 28]","[12, 3, 5]",12.8,25.843
33,[18],"[2, 1]",2.0,3.462
34,[19],"[11, 9]",2.0,3.462
35,"[29, 28]","[11, 3, 1]",4.0,18.0
36,"[18, 19]","[5, 3, 10]",5.0,15.706
37,"[29, 28]","[9, 3, 0]",4.0,16.929
38,[18],"[6, 0]",6.0,17.052
39,"[28, 19]","[2, 3, 11]",4.0,14.538
40,[19],"[11, 10]",2.0,1.958
41,"[18, 19]","[2, 3, 11]",21.5,14.538
42,[28],"[5, 2]",2.0,7.833
43,[29],"[11, 13]",4.0,8.478
44,"[29, 28]","[7, 3, 1]",4.0,14.051
45,"[18, 29]","[0, 3, 8]",14.0,13.468
46,[29],"[10, 7]",6.0,17.239
47,"[28, 29]","[4, 3, 10]",12.8,13.324
48,[19],"[9, 3]",4.0,7.615
49,"[18, 29]","[4, 3, 9]",12.6,11.077
