number,stop ID,arrival time,departure time,pick up users,drop of users
1,28,07:00:00,08:54:45,[],[]
2,24,09:15:37,09:37:08,['21'],[]
3,23,09:42:40,09:44:40,[],['21']
4,0,10:00:02,10:02:02,"['51', '32']",[]
5,21,10:10:35,10:13:58,[],['32']
6,24,10:26:25,10:28:26,[],['51']
7,22,10:37:27,10:39:28,['33'],[]
8,21,10:42:59,10:45:00,['27'],[]
9,0,10:53:33,11:03:10,['62'],"['27', '33']"
10,22,11:15:01,11:25:30,['6'],[]
11,23,11:29:01,11:31:02,[],['62']
12,24,11:36:34,11:51:01,[],['6']
13,23,11:56:33,12:04:21,['30'],[]
14,0,12:19:43,12:21:43,['2'],['30']
15,22,12:33:34,12:41:08,[],['2']
16,0,12:52:59,12:55:00,"['23', '16']",[]
17,21,13:03:33,13:05:33,[],['16']
18,24,13:18:00,13:28:26,"['3', '14']",['23']
19,21,13:40:53,13:42:54,[],['14']
20,0,13:51:27,13:53:27,[],['3']
21,21,14:02:00,14:05:00,['24'],[]
22,24,14:17:27,14:19:27,[],['24']
23,0,14:40:19,15:20:00,"['61', '39', '50']",[]
24,21,15:28:33,15:30:33,[],['50']
25,22,15:34:04,15:38:36,[],"['61', '39']"
26,21,15:42:07,15:45:00,['48'],[]
27,0,15:53:33,15:55:33,[],['48']
28,23,16:10:55,16:40:00,['65'],[]
29,0,16:55:22,16:57:22,[],['65']
30,28,16:57:22,19:00:00,[],[]
