number,stop ID,arrival time,departure time,pick up users,drop of users
1,28,07:00:00,07:57:27,[],[]
2,14,08:02:59,08:05:00,['29'],[]
3,0,08:10:32,08:12:32,[],['29']
4,14,08:18:04,08:20:04,['45'],[]
5,4,08:27:57,08:37:57,['63'],[]
6,18,08:46:57,08:48:57,[],['45']
7,19,08:51:01,08:55:30,[],['63']
8,4,09:04:44,09:15:12,['10'],[]
9,20,09:29:06,09:31:07,[],['10']
10,18,09:36:09,09:38:10,['32'],[]
11,17,09:42:22,09:44:22,['40'],[]
12,0,10:00:01,10:02:02,[],"['32', '40']"
13,15,10:11:01,10:40:40,"['66', '62']",[]
14,4,10:47:02,10:59:21,['19'],['62']
15,20,11:13:15,11:23:04,[],"['66', '19']"
16,19,11:27:57,11:30:33,['38'],[]
17,4,11:39:47,11:41:47,[],['38']
18,18,11:50:46,12:16:00,['23'],[]
19,0,12:34:26,12:45:06,['30'],['23']
20,17,13:00:45,13:02:46,[],['30']
21,18,13:06:58,13:10:00,['69'],[]
22,4,13:19:00,13:23:00,['56'],[]
23,15,13:29:22,13:34:38,[],['69']
24,14,13:38:05,13:40:06,[],['56']
25,20,14:00:28,14:02:28,['26'],[]
26,4,14:16:22,14:18:23,['3'],['26']
27,16,14:22:06,14:24:06,[],['3']
28,20,14:41:24,14:45:00,['50'],[]
29,0,15:07:00,15:20:00,[],['50']
30,16,15:29:24,15:51:14,['5'],[]
31,4,15:54:57,15:56:58,[],['5']
32,16,16:00:41,16:20:00,['37'],[]
33,4,16:23:43,16:25:43,[],['37']
34,17,16:30:36,16:34:43,['0'],[]
35,4,16:39:36,16:41:37,[],['0']
36,15,16:47:59,16:50:00,['68'],[]
37,16,16:52:46,17:00:00,['31'],[]
38,4,17:03:43,17:09:02,['8'],['31']
39,20,17:22:56,17:32:26,[],"['68', '8']"
40,28,17:54:26,19:00:00,[],[]
