user ID,used buses,used transfer points,waiting time,ride time,shortest time possible,number of transfers(for shortest)
0,"[6, 0]","[7, 6, 3]",11.5,24.23,23.37,2
1,"[17, 10]","[23, 0, 1]",18.7,12.13,16.13,2
2,[16],"[13, 12]",2.0,2.57,4.57,1
3,[8],"[31, 30]",2.0,4.07,6.07,1
4,"[0, 8]","[4, 6, 29]",20.0,10.58,13.6,2
5,"[18, 6]","[29, 6, 16]",4.0,7.57,11.57,2
6,"[16, 10, 18]","[11, 6, 17, 28]",25.6,28.47,31.1,2
7,"[8, 10]","[6, 17, 1]",11.1,18.52,15.42,1
8,"[0, 8, 7]","[19, 6, 28, 26]",6.0,21.88,27.55,3
9,"[6, 0, 17]","[14, 6, 0, 22]",20.1,31.4,29.55,2
10,"[16, 10]","[13, 6, 1]",10.4,22.85,26.78,2
11,"[16, 18]","[12, 6, 17]",8.0,15.08,17.23,2
12,"[10, 7]","[2, 0, 25]",12.3,18.12,21.65,2
13,"[17, 8]","[25, 28, 17]",23.5,20.32,23.77,2
14,[16],"[7, 10]",2.0,4.63,6.63,1
15,"[18, 0]","[30, 17, 20]",6.0,13.17,16.98,2
16,[7],"[24, 0]",2.0,9.8,11.8,1
17,"[6, 10]","[8, 6, 17]",24.0,15.53,19.53,2
18,"[17, 8]","[23, 28, 30]",23.5,18.9,22.4,2
19,"[16, 0]","[13, 6, 5]",7.0,12.22,15.93,2
20,"[18, 6]","[30, 6, 14]",21.0,16.73,18.73,2
21,[16],"[8, 7]",2.0,3.85,5.85,1
22,[7],"[24, 28]",2.0,9.37,11.37,1
23,[18],"[31, 17]",8.8,10.8,12.28,1
24,"[6, 0]","[11, 6, 4]",19.2,17.98,20.58,2
25,[0],"[18, 0]",8.0,20.7,22.12,1
26,"[16, 8, 7]","[10, 6, 28, 25]",12.3,41.23,30.57,2
27,"[0, 16]","[2, 6, 14]",6.0,19.32,23.12,2
28,"[8, 0]","[30, 6, 20]",22.4,13.57,16.98,2
29,"[7, 6]","[25, 0, 16]",6.0,35.83,29.1,3
30,"[18, 16]","[29, 6, 8]",19.3,19.4,22.42,2
31,[10],"[20, 18]",2.0,3.85,5.85,1
32,[16],"[10, 16]",2.0,8.62,10.62,1
33,"[0, 16]","[4, 6, 7]",18.0,15.5,19.5,2
34,"[0, 6]","[20, 6, 16]",15.9,11.12,11.57,2
35,[0],"[18, 20]",2.0,3.85,5.85,1
36,[0],"[6, 19]",2.0,2.87,4.87,1
37,[10],"[1, 19]",6.0,16.35,17.53,1
38,"[7, 0]","[21, 0, 2]",6.5,10.08,14.08,2
39,"[10, 18, 17]","[2, 6, 28, 26]",10.0,32.82,24.12,2
40,"[7, 18, 0]","[25, 28, 6, 4]",8.0,25.53,30.1,2
41,"[7, 16]","[21, 0, 9]",5.5,18.48,22.48,2
42,"[6, 0]","[15, 6, 4]",8.7,8.5,12.48,2
43,[6],"[16, 0]",8.2,28.57,18.77,1
44,[6],"[7, 8]",2.0,3.85,5.85,1
45,[16],"[7, 13]",2.0,11.85,13.85,1
46,"[7, 18]","[26, 28, 31]",12.7,7.2,11.2,2
47,"[18, 17]","[30, 28, 24]",8.3,16.33,19.92,2
48,[16],"[9, 13]",11.6,11.57,10.62,1
49,"[16, 0]","[16, 6, 2]",7.0,14.18,18.02,2
50,[6],"[14, 10]",2.0,6.55,8.55,1
51,"[7, 0, 16]","[24, 0, 6, 16]",12.5,30.53,30.57,2
52,[0],"[19, 20]",2.0,2.87,4.87,1
53,[0],"[2, 18]",15.4,15.35,17.05,1
54,"[0, 6]","[17, 6, 15]",15.8,7.57,11.5,2
55,"[17, 8, 10]","[26, 28, 17, 20]",18.7,24.18,29.92,3
56,[17],"[22, 23]",2.0,1.28,3.28,1
57,"[6, 8, 0]","[11, 6, 17, 20]",16.6,22.03,22.48,2
58,"[7, 18]","[22, 28, 17]",25.6,25.97,29.55,2
59,"[16, 0]","[11, 6, 20]",9.2,21.53,22.48,2
60,"[17, 16]","[24, 0, 13]",22.7,35.22,34.88,2
61,"[16, 17]","[6, 0, 22]",4.0,23.68,27.68,2
62,[10],"[3, 18]",10.9,13.17,12.37,1
63,"[7, 16, 10]","[22, 0, 6, 18]",11.4,35.43,30.55,2
64,"[16, 10]","[12, 6, 19]",8.0,15.08,17.23,2
65,"[6, 7]","[12, 0, 28]",11.6,39.17,28.73,2
66,"[7, 6]","[26, 0, 9]",26.9,28.62,32.52,2
67,"[10, 8, 7]","[5, 17, 28, 27]",26.8,21.8,26.57,3
68,[10],"[3, 18]",6.0,13.17,12.37,1
69,"[10, 8]","[3, 17, 6]",7.0,13.32,9.72,1
