number,stop ID,arrival time,departure time,pick up users,drop of users
1,0,07:00:00,08:57:07,"['46', '1']",[]
2,22,09:08:58,09:10:58,[],['46']
3,24,09:20:00,09:22:00,['2'],['1']
4,23,09:27:32,10:22:00,['22'],['2']
5,0,10:37:22,10:54:40,['42'],['22']
6,24,11:15:32,11:18:57,[],['42']
7,22,11:27:59,11:57:00,['71'],[]
8,0,12:08:51,12:10:51,[],['71']
9,22,12:22:42,12:47:18,['16'],[]
10,24,12:56:20,12:58:20,[],['16']
11,0,13:19:12,13:40:05,['77'],[]
12,23,13:55:27,13:57:27,[],['77']
13,24,14:02:59,14:04:59,['40'],[]
14,0,14:25:51,14:27:51,[],['40']
15,0,14:27:51,19:00:00,[],[]
