number,stop ID,arrival time,departure time,pick up users,drop of users
1,0,07:00:00,08:03:35,[],[]
2,2,08:15:00,08:17:00,['13'],[]
3,4,08:31:46,10:07:42,['14'],['13']
4,3,10:16:56,10:18:56,[],['14']
5,4,10:28:10,11:31:46,"['25', '18']",[]
6,3,11:41:00,11:43:00,[],"['25', '18']"
7,2,11:48:32,12:07:08,['17'],[]
8,4,12:21:54,12:23:54,['22'],['17']
9,3,12:33:08,12:41:52,['51'],['22']
10,0,12:58:43,13:00:43,['2'],['51']
11,1,13:06:55,13:08:55,['1'],[]
12,3,13:20:00,13:27:00,['6'],['2']
13,4,13:36:14,14:11:08,['23'],"['6', '1']"
14,3,14:20:22,14:22:22,['26'],[]
15,0,14:39:13,14:41:12,[],"['26', '23']"
16,1,14:47:24,14:52:00,"['5', '42']",[]
17,4,15:12:18,15:57:41,['10'],"['5', '42']"
18,3,16:06:55,16:08:55,[],['10']
19,1,16:20:00,16:22:00,"['16', '36']",[]
20,4,16:42:18,16:44:18,['53'],"['16', '36']"
21,1,17:04:36,17:13:00,[],['53']
22,0,17:19:12,19:00:00,[],[]
