number,stop ID,arrival time,departure time,pick up users,drop of users
1,22,07:00:00,08:42:37,[],[]
2,12,08:52:58,08:54:59,['4'],[]
3,6,09:05:20,09:19:42,['19'],['4']
4,15,09:24:20,09:30:00,['6'],[]
5,12,09:35:44,09:37:44,[],['19']
6,8,09:45:13,09:56:52,[],['6']
7,7,10:00:43,10:10:00,['3'],[]
8,6,10:21:38,10:23:38,['5'],['3']
9,13,10:32:59,11:41:16,['7'],['5']
10,6,11:50:37,11:52:38,[],['7']
11,12,12:02:59,12:05:00,['10'],[]
12,13,12:07:34,12:09:34,['16'],[]
13,16,12:17:23,12:19:23,[],['16']
14,6,12:21:12,12:23:12,['18'],['10']
15,10,12:33:33,12:35:34,[],['18']
16,9,12:36:51,14:00:00,['0'],[]
17,8,14:01:17,14:03:17,[],['0']
18,10,14:05:51,16:45:00,['11'],[]
19,6,16:55:21,16:57:21,[],['11']
20,22,16:57:21,19:00:00,[],[]
