number,stop ID,arrival time,departure time,pick up users,drop of users
1,14,07:00:00,07:48:53,[],[]
2,6,08:03:17,08:05:17,['3'],[]
3,2,08:12:38,08:15:00,['5'],['3']
4,3,08:18:27,08:20:27,[],['5']
5,2,08:23:54,09:09:43,['8'],[]
6,3,09:13:10,09:15:11,[],['8']
7,1,09:22:06,09:25:00,['4'],[]
8,3,09:31:55,09:33:55,[],['4']
9,5,09:39:49,09:45:00,['7'],[]
10,3,09:50:54,09:52:54,[],['7']
11,1,09:59:49,10:01:50,['1'],[]
12,3,10:08:45,10:18:40,['9'],['1']
13,1,10:25:35,10:35:00,['6'],['9']
14,2,10:38:27,10:40:27,[],['6']
15,14,10:47:34,19:00:00,[],[]
