number,stop ID,arrival time,departure time,pick up users,drop of users
1,0,07:00:00,09:47:25,[],[]
2,14,09:52:57,10:00:34,['20'],[]
3,16,10:05:00,10:07:00,['86'],[]
4,4,10:10:44,10:12:44,['34'],['20']
5,17,10:17:38,10:19:38,[],['34']
6,19,10:24:38,10:26:38,[],['86']
7,18,10:28:43,10:30:43,['89'],[]
8,4,10:39:43,10:41:43,['84'],['89']
9,16,10:45:27,10:47:27,[],['84']
10,4,10:51:11,10:53:11,"['70', '72']",[]
11,17,10:58:05,11:00:05,['46'],['70']
12,18,11:04:18,11:06:18,[],['46']
13,20,11:11:20,11:32:00,['87'],['72']
14,17,11:41:14,11:44:22,['51'],[]
15,4,11:49:16,11:51:16,"['4', '40']",['51']
16,16,11:55:00,11:57:00,['26'],['40']
17,15,11:59:46,12:01:46,[],['4']
18,14,12:05:14,12:17:00,['81'],"['26', '87']"
19,4,12:24:54,12:57:00,['80'],['81']
20,17,13:01:54,13:03:54,[],['80']
21,4,13:08:48,13:33:43,['16'],[]
22,16,13:37:27,13:39:27,[],['16']
23,14,13:43:53,13:52:00,['56'],[]
24,15,13:55:28,13:57:28,[],['56']
25,0,14:06:28,19:00:00,[],[]
