number,stop ID,arrival time,departure time,pick up users,drop of users
1,21,07:00:00,08:25:08,['20'],[]
2,22,08:30:40,08:32:40,['24'],[]
3,25,08:41:11,08:43:11,[],['24']
4,13,08:46:06,08:48:06,[],['20']
5,24,08:55:08,09:22:00,"['36', '58']",[]
6,13,09:29:02,09:53:09,['39'],"['36', '58']"
7,23,09:59:48,10:10:43,[],['39']
8,13,10:17:22,10:33:55,['42'],[]
9,21,10:47:38,10:49:38,[],['42']
10,22,10:55:10,11:02:00,['47'],[]
11,13,11:12:19,11:15:22,['4'],['47']
12,22,11:25:41,11:27:41,[],['4']
13,21,11:33:13,19:00:00,[],[]
