number,stop ID,arrival time,departure time,pick up users,drop of users
1,8,07:00:00,07:47:06,[],[]
2,13,08:09:02,08:11:02,['16'],[]
3,0,08:22:11,08:32:04,['41'],['16']
4,14,08:40:00,08:42:00,['3'],[]
5,13,08:45:42,08:48:06,"['20', '26']",[]
6,11,08:59:47,09:01:47,[],['3']
7,4,09:12:35,09:14:35,['39'],"['41', '20', '26']"
8,13,09:37:04,09:39:04,"['36', '58']",['39']
9,12,09:45:47,09:47:47,['46'],"['36', '58']"
10,9,09:53:37,09:55:37,[],['46']
11,4,10:07:26,10:09:26,['42'],[]
12,13,10:31:55,10:36:17,['23'],['42']
13,14,10:39:59,10:41:59,['52'],[]
14,0,10:49:55,10:57:04,"['4', '53', '44']","['23', '52']"
15,14,11:05:00,11:07:00,['25'],['53']
16,13,11:10:42,11:15:12,['47'],['4']
17,11,11:26:53,11:28:53,[],['44']
18,9,11:32:41,11:34:41,[],"['25', '47']"
19,8,11:45:27,19:00:00,[],[]
