user ID,used buses,used transfer points,waiting time,ride time
0,[0],"[0, 20]",6.0,23.982
1,[6],"[16, 11]",9.3,14.301
2,"[6, 0]","[10, 6, 19]",22.7,13.241
3,"[16, 0]","[9, 6, 20]",15.6,25.739
4,[10],"[5, 2]",2.0,9.792
5,[0],"[17, 19]",2.0,4.066
6,"[10, 16]","[17, 6, 11]",5.4,15.603
7,[10],"[18, 19]",2.0,1.818
8,"[6, 10]","[7, 6, 3]",7.0,19.357
9,[0],"[19, 20]",2.0,2.875
10,[16],"[14, 13]",2.0,2.571
11,"[0, 16]","[17, 6, 14]",20.2,9.799
12,[10],"[4, 3]",2.0,3.857
13,[6],"[15, 12]",2.0,5.75
14,[6],"[16, 7]",6.0,19.041
15,[10],"[1, 6]",8.8,13.557
16,[6],"[11, 9]",2.0,4.066
17,"[0, 6]","[18, 6, 13]",9.9,12.566
18,"[16, 10]","[14, 6, 1]",19.8,21.067
19,"[0, 6]","[1, 6, 15]",4.0,18.059
20,[16],"[15, 12]",4.0,6.208
21,"[0, 6]","[20, 6, 11]",12.3,19.993
22,"[10, 16]","[19, 6, 14]",8.0,10.14
23,"[10, 6]","[0, 6, 12]",7.8,27.635
24,"[16, 0]","[12, 6, 18]",16.9,13.241
25,[0],"[18, 3]",2.0,10.366
26,[16],"[13, 10]",2.0,7.497
27,[16],"[8, 13]",7.6,11.78
28,[0],"[1, 19]",4.0,16.298
29,"[16, 10]","[12, 6, 3]",24.3,18.08
30,"[16, 10]","[11, 6, 3]",21.8,23.638
31,[10],"[6, 2]",10.3,13.169
32,"[10, 16]","[5, 6, 16]",18.0,4.39
33,[6],"[14, 11]",6.0,9.0
34,[0],"[20, 5]",2.0,7.273
35,"[10, 6]","[17, 6, 12]",17.6,15.137
36,[16],"[16, 7]",8.0,19.125
37,[6],"[15, 9]",6.0,13.673
38,"[0, 16]","[17, 6, 13]",22.2,12.37
39,-,-,-,-
