number,stop ID,arrival time,departure time,pick up users,drop of users
1,21,07:00:00,08:07:05,[],[]
2,17,08:20:00,08:22:00,['5'],[]
3,19,08:28:28,08:42:00,['12'],[]
4,21,08:48:28,08:50:28,['44'],"['12', '5']"
5,20,08:54:10,08:57:00,"['18', '8']",[]
6,19,08:59:46,09:05:59,[],['8']
7,17,09:12:27,09:17:00,['28'],"['18', '44']"
8,15,09:23:39,09:25:39,['40'],[]
9,0,09:28:25,09:30:25,"['26', '21']","['28', '40']"
10,15,09:33:11,09:35:11,[],['21']
11,16,09:38:53,09:40:53,[],['26']
12,20,09:51:39,09:53:39,['38'],[]
13,21,09:57:21,10:02:42,[],['38']
14,20,10:06:24,10:27:14,['22'],[]
15,19,10:30:00,10:32:00,['23'],[]
16,17,10:38:28,10:40:28,[],['23']
17,15,10:47:07,10:56:54,['31'],['22']
18,18,11:06:08,11:12:00,['49'],[]
19,21,11:21:14,19:00:00,[],"['49', '31']"
