number,stop ID,arrival time,departure time,pick up users,drop of users
1,8,07:00:00,07:57:18,[],[]
2,14,08:20:27,08:22:27,['70'],[]
3,9,08:35:00,08:37:00,['53'],['70']
4,11,08:40:48,08:42:48,['5'],['53']
5,4,08:53:36,08:59:22,"['34', '35']",['5']
6,9,09:11:11,09:13:11,['67'],"['34', '35']"
7,11,09:16:59,09:18:59,['56'],[]
8,14,09:30:04,09:32:04,[],['56']
9,0,09:40:00,09:42:00,['8'],['67']
10,13,09:53:09,10:22:00,['58'],['8']
11,14,10:25:42,10:28:17,[],['58']
12,12,10:35:00,10:37:00,['60'],[]
13,13,10:43:43,10:45:43,[],['60']
14,14,10:49:25,10:52:00,['45'],[]
15,13,10:55:42,11:02:00,['76'],[]
16,8,11:23:56,11:25:56,['63'],"['45', '76']"
17,10,11:36:15,11:38:15,[],['63']
18,4,11:44:10,11:49:18,"['19', '49', '78', '6']",[]
19,10,11:55:13,11:57:12,[],"['49', '78']"
20,8,12:07:31,12:09:32,['62'],"['19', '6']"
21,4,12:22:27,12:24:27,[],['62']
22,11,12:35:15,12:57:00,['7'],[]
23,4,13:07:48,13:19:46,['31'],['7']
24,10,13:25:41,13:27:41,[],['31']
25,9,13:33:36,13:37:00,"['72', '13']",[]
26,10,13:42:55,13:44:55,[],['13']
27,4,13:50:50,13:52:50,[],['72']
28,10,13:58:45,14:07:00,['79'],[]
29,11,14:12:32,14:27:32,[],['79']
30,8,14:41:15,19:00:00,[],[]
