number,stop ID,arrival time,departure time,pick up users,drop of users
1,8,07:00:00,08:05:29,[],[]
2,10,08:15:48,08:17:48,['28'],[]
3,11,08:23:20,08:25:20,['51'],[]
4,14,08:36:25,08:38:25,['11'],[]
5,0,08:46:21,09:03:00,"['50', '20']","['28', '11', '51']"
6,13,09:14:09,09:16:09,[],['20']
7,12,09:22:52,09:37:00,"['54', '75']",[]
8,11,09:41:58,09:43:58,['10'],['50']
9,9,09:47:46,09:51:34,['43'],['10']
10,8,10:02:20,10:21:20,[],"['43', '54', '75']"
11,4,10:34:15,11:02:42,"['64', '27']",[]
12,11,11:13:30,11:27:00,"['68', '61']","['64', '27']"
13,10,11:32:32,11:34:32,[],['68']
14,9,11:40:27,11:42:27,[],['61']
15,14,11:55:00,11:57:00,['25'],[]
16,11,12:08:05,12:17:00,['55'],['25']
17,13,12:28:41,12:30:41,[],['55']
18,0,12:41:50,13:02:00,['30'],[]
19,14,13:09:56,13:11:56,['74'],[]
20,11,13:23:01,13:25:01,[],['30']
21,4,13:35:49,13:42:05,['16'],[]
22,8,13:55:00,13:57:00,['2'],"['16', '74']"
23,10,14:07:19,14:11:09,['0'],[]
24,12,14:21:28,14:23:28,[],['2']
25,0,14:37:19,14:39:19,"['9', '12']",['0']
26,14,14:47:15,14:49:15,[],"['9', '12']"
27,8,15:12:24,19:00:00,[],[]
