number,stop ID,arrival time,departure time,pick up users,drop of users
1,6,07:00:00,08:39:10,['25'],[]
2,13,08:48:32,08:50:32,['28'],[]
3,11,08:56:58,08:59:36,['12'],[]
4,7,09:07:44,09:09:44,[],['25']
5,0,09:19:32,09:41:30,"['34', '33']","['28', '12']"
6,13,10:02:35,10:04:35,[],['34']
7,6,10:13:57,10:18:10,[],['33']
8,16,10:19:59,10:27:54,['35'],[]
9,6,10:29:43,10:32:00,['6'],['35']
10,14,10:38:55,10:40:55,[],['6']
11,15,10:43:29,10:52:00,['14'],[]
12,6,10:56:38,10:58:38,[],['14']
13,6,10:58:38,19:00:00,[],[]
