number,stop ID,arrival time,departure time,pick up users,drop of users
1,29,07:00:00,08:23:00,[],[]
2,25,08:23:00,08:27:04,"['27', '45']",[]
3,24,08:36:03,08:39:00,['38'],['27']
4,27,08:43:44,08:45:44,[],"['38', '45']"
5,25,08:54:28,10:40:00,['26'],[]
6,24,10:49:00,12:00:00,['29'],['26']
7,13,12:14:13,12:27:14,['7'],['29']
8,12,12:33:14,12:35:14,['48'],['7']
9,13,12:41:14,13:45:00,['15'],['48']
10,24,13:59:13,14:19:43,['41'],['15']
11,26,14:27:13,14:29:13,[],['41']
12,13,14:43:02,14:45:02,['24'],[]
13,25,14:59:15,15:01:16,[],['24']
14,29,15:01:15,19:00:00,[],[]
