number,stop ID,arrival time,departure time,pick up users,drop of users
1,28,07:00:00,08:45:57,[],[]
2,8,09:12:59,09:15:00,['1'],[]
3,3,09:24:00,09:36:52,['16'],[]
4,7,09:52:18,09:54:18,[],['16']
5,0,10:01:47,11:15:00,['7'],['1']
6,3,11:35:10,11:40:00,['10'],[]
7,8,11:49:00,11:51:00,[],['10']
8,13,12:18:09,12:20:09,['29'],['7']
9,11,12:32:31,12:34:32,[],['29']
10,3,12:58:31,13:00:32,['32'],[]
11,11,13:24:31,13:26:32,[],['32']
12,8,13:41:31,13:55:00,['24'],[]
13,13,14:22:09,14:45:02,[],['24']
14,28,15:37:42,19:00:00,[],[]
