number,stop ID,arrival time,departure time,pick up users,drop of users
1,14,07:00:00,07:58:41,[],[]
2,3,08:07:59,08:10:00,['32'],[]
3,5,08:15:54,08:17:54,['5'],['32']
4,2,08:25:43,08:27:44,['36'],['5']
5,0,08:34:51,08:36:52,[],['36']
6,3,08:46:10,08:48:11,"['50', '14']",[]
7,4,08:51:38,08:55:00,['11'],['14']
8,5,09:00:42,09:06:35,[],"['11', '50']"
9,4,09:12:17,09:14:17,['40'],[]
10,3,09:17:44,09:19:45,['31'],['40']
11,2,09:23:12,09:40:59,[],['31']
12,1,09:44:26,09:55:00,['34'],[]
13,4,10:05:23,10:07:23,['25'],['34']
14,3,10:10:50,10:19:27,['57'],['25']
15,1,10:26:22,10:35:00,['20'],['57']
16,3,10:41:55,10:43:55,[],['20']
17,2,10:47:22,11:00:00,['43'],[]
18,0,11:07:07,11:09:07,"['39', '45']",['43']
19,2,11:16:14,11:18:37,[],['39']
20,5,11:26:26,11:33:54,[],['45']
21,4,11:39:36,11:41:37,['33'],[]
22,3,11:45:04,11:47:05,[],['33']
23,5,11:52:59,12:07:22,"['58', '7']",[]
24,3,12:13:16,12:15:17,['28'],['7']
25,1,12:22:12,12:24:13,[],"['58', '28']"
26,6,12:34:12,12:50:00,['6'],[]
27,1,12:59:59,13:01:59,"['9', '52']",['6']
28,0,13:08:12,13:15:06,['24'],"['9', '52']"
29,1,13:21:19,13:23:20,[],['24']
30,2,13:26:47,13:28:48,['23'],[]
31,1,13:32:15,13:34:15,[],['23']
32,14,13:40:28,19:00:00,[],[]
