user ID,used buses,used transfer points,waiting time,ride time
0,[29],"[9, 7]",6.5,14.743
1,[19],"[10, 0]",4.0,19.519
2,[28],"[5, 6]",2.0,0.692
3,"[29, 28]","[8, 3, 0]",6.0,17.308
4,[19],"[0, 3]",4.0,10.589
5,[18],"[5, 2]",2.0,7.833
6,[18],"[6, 1]",2.0,9.985
7,[18],"[5, 3]",2.0,5.915
8,"[28, 29]","[6, 3, 8]",18.4,10.761
9,"[18, 29]","[1, 0, 13]",13.0,32.508
10,"[28, 29]","[5, 3, 9]",16.1,13.53
11,[18],"[4, 5]",2.0,5.709
12,-,-,-,-
13,[28],"[6, 5]",2.0,0.692
14,"[19, 18]","[12, 3, 4]",9.9,20.247
15,"[19, 28]","[8, 3, 6]",7.2,10.761
16,"[29, 28]","[11, 3, 6]",23.2,17.53
17,[29],"[12, 8]",6.0,13.376
18,[19],"[11, 7]",4.0,18.016
19,"[28, 19]","[5, 3, 10]",4.0,15.706
20,"[18, 29]","[1, 3, 13]",4.0,23.596
21,"[29, 28]","[9, 3, 1]",6.0,14.538
22,"[28, 19]","[6, 3, 10]",4.0,15.5
23,[18],"[2, 1]",2.0,3.462
24,"[29, 18]","[11, 0, 1]",6.0,27.343
25,"[18, 19]","[4, 3, 8]",4.0,7.615
26,[29],"[3, 11]",2.0,11.077
27,[29],"[13, 8]",6.0,13.414
28,"[19, 18]","[9, 3, 1]",6.6,14.538
29,[28],"[4, 6]",2.0,5.915
30,[29],"[12, 7]",16.3,23.359
31,"[29, 18]","[10, 3, 2]",6.9,13.252
32,[18],"[3, 5]",2.0,5.915
33,"[18, 29]","[4, 3, 7]",4.0,10.589
34,[18],"[1, 4]",2.0,10.385
35,"[29, 28]","[10, 3, 6]",21.2,15.572
36,[18],"[2, 0]",2.0,7.128
37,[29],"[0, 12]",2.0,23.508
38,"[28, 19]","[0, 3, 10]",18.7,19.426
39,"[19, 18]","[12, 0, 2]",10.4,34.314
40,"[18, 29]","[4, 3, 11]",4.0,14.538
41,[19],"[11, 13]",4.0,8.478
42,"[19, 28]","[7, 3, 5]",20.8,13.043
43,"[18, 19]","[2, 0, 7]",4.0,10.589
44,[28],"[3, 4]",2.0,3.462
45,"[19, 18]","[7, 0, 5]",6.8,18.422
46,[19],"[9, 3]",2.0,7.615
47,[29],"[0, 11]",4.0,20.391
48,[19],"[11, 8]",2.0,6.923
49,[29],"[10, 9]",2.0,2.496
50,"[19, 18]","[11, 3, 5]",7.4,20.247
51,[29],"[9, 8]",2.0,3.462
52,[18],"[1, 0]",2.0,6.231
53,"[19, 28]","[11, 0, 2]",6.0,27.519
54,[19],"[10, 11]",2.0,1.958
55,[19],"[7, 12]",8.0,24.586
56,[19],"[7, 8]",4.0,11.282
57,"[29, 18]","[10, 3, 1]",4.0,16.714
58,[18],"[5, 1]",4.0,12.838
59,"[28, 19]","[4, 3, 9]",5.8,11.077
