user ID,used buses,used transfer points,waiting time,ride time
0,"[19, 18]","[9, 3, 5]",6.0,13.53
1,"[29, 28, 14]","[11, 3, 4, 18]",13.5,23.538
2,"[24, 18]","[16, 4, 1]",7.2,14.113
3,"[24, 18, 29]","[18, 4, 3, 11]",27.3,23.538
4,[28],"[6, 1]",2.0,9.985
5,[14],"[20, 14]",6.0,21.934
6,"[29, 28]","[9, 3, 6]",10.0,17.478
7,"[19, 28]","[10, 3, 2]",19.5,13.573
8,"[28, 24]","[1, 4, 16]",22.1,14.113
9,"[19, 18]","[9, 3, 6]",8.0,14.223
10,"[29, 18, 24]","[13, 3, 4, 14]",28.9,28.076
11,[19],"[12, 13]",2.0,2.769
12,[18],"[2, 5]",2.0,7.833
13,-,-,-,-
14,[24],"[20, 15]",8.1,20.423
15,"[19, 28]","[10, 3, 2]",19.5,13.573
16,[19],"[0, 11]",2.0,18.641
17,"[29, 28, 14]","[8, 3, 4, 17]",24.3,12.511
18,[14],"[20, 15]",7.2,20.515
19,-,-,-,-
20,-,-,-,-
21,[24],"[15, 4]",4.0,6.497
22,[24],"[15, 20]",4.0,20.334
23,"[28, 29]","[3, 0, 7]",8.9,14.051
24,"[29, 28, 14]","[13, 3, 4, 20]",21.4,37.057
25,[24],"[16, 18]",4.0,12.728
26,-,-,-,-
27,[29],"[9, 8]",2.0,3.462
28,"[14, 18, 29]","[15, 4, 3, 11]",20.4,21.914
29,[29],"[10, 3]",6.0,10.112
30,"[18, 14]","[2, 4, 14]",18.3,16.767
31,"[24, 28, 19]","[17, 4, 3, 9]",26.3,15.972
32,"[14, 28]","[17, 4, 5]",4.0,10.604
33,-,-,-,-
34,"[28, 29]","[1, 3, 9]",22.4,14.538
35,[18],"[5, 4]",2.0,5.709
36,-,-,-,-
37,"[14, 18, 29]","[18, 4, 3, 10]",15.3,22.324
38,"[29, 18, 14]","[7, 3, 4, 17]",21.4,15.485
39,[19],"[8, 3]",2.0,4.154
40,"[18, 19]","[0, 3, 9]",4.0,16.929
41,-,-,-,-
42,"[14, 18]","[14, 4, 2]",18.3,16.767
43,"[18, 29]","[6, 3, 11]",12.0,21.932
44,"[24, 18, 29]","[18, 4, 3, 13]",29.3,29.247
45,[29],"[0, 3]",8.4,10.589
46,[29],"[0, 10]",12.6,20.452
47,"[14, 28]","[17, 4, 1]",22.3,15.28
48,[14],"[4, 17]",2.0,4.895
49,"[29, 24]","[12, 0, 14]",23.1,32.914
50,[24],"[18, 20]",2.0,5.04
51,"[18, 29]","[5, 3, 10]",8.0,19.282
52,-,-,-,-
53,[29],"[7, 3]",2.0,7.128
54,"[24, 18, 29]","[16, 4, 3, 8]",15.0,11.344
55,"[14, 18, 29]","[14, 0, 3, 7]",7.9,21.98
56,"[14, 28, 19]","[15, 4, 0, 7]",8.4,26.46
57,"[14, 28, 19]","[15, 4, 3, 10]",27.0,19.956
58,"[14, 18]","[17, 4, 1]",4.9,15.28
59,[19],"[10, 7]",2.0,16.058
