number,stop ID,arrival time,departure time,pick up users,drop of users
1,21,07:00:00,08:17:20,[],[]
2,17,08:32:59,08:35:00,['31'],[]
3,4,08:39:53,08:50:27,['8'],['31']
4,16,08:54:10,08:56:10,[],['8']
5,0,09:05:34,09:10:09,['49'],[]
6,14,09:15:41,09:17:41,[],['49']
7,16,09:22:06,09:24:07,['54'],[]
8,4,09:27:50,09:38:49,[],['54']
9,15,09:45:11,09:47:12,['22'],[]
10,18,10:02:29,10:04:30,['50'],[]
11,20,10:09:32,10:35:00,['14'],"['22', '50']"
12,18,10:40:02,10:44:07,"['44', '3']",[]
13,4,10:53:07,10:55:07,[],"['44', '3']"
14,15,11:01:29,11:03:30,['21'],['14']
15,16,11:06:16,11:08:16,"['25', '2']",[]
16,4,11:11:59,11:14:00,[],"['21', '2']"
17,18,11:23:00,11:25:00,[],['25']
18,4,11:34:00,11:36:00,['10'],[]
19,14,11:43:53,11:45:53,[],['10']
20,21,11:51:25,19:00:00,[],[]
