number,stop ID,arrival time,departure time,pick up users,drop of users
1,21,07:00:00,08:13:24,[],[]
2,0,08:13:23,08:15:24,['16'],[]
3,11,08:34:02,08:36:02,[],['16']
4,10,08:37:59,08:40:00,"['7', '15']",[]
5,9,08:42:29,08:56:02,"['9', '0']",[]
6,8,08:59:29,09:01:29,['39'],[]
7,3,09:05:38,09:07:38,"['40', '57', '31']","['9', '7', '15', '0', '39']"
8,9,09:15:14,09:29:30,[],"['40', '31']"
9,10,09:31:59,09:34:00,[],['57']
10,12,09:40:55,10:05:00,['11'],[]
11,13,10:07:46,10:09:46,[],['11']
12,10,10:17:13,10:33:01,['59'],[]
13,7,10:49:04,10:53:56,[],['59']
14,0,10:57:23,10:59:23,['56'],[]
15,7,11:02:50,11:04:52,[],['56']
16,21,11:08:19,19:00:00,[],[]
