user ID,used buses,used transfer points,waiting time,ride time
0,"[10, 16]","[2, 0, 7]",4.0,15.247
1,"[10, 16]","[1, 6, 8]",9.7,32.708
2,"[0, 6]","[4, 6, 10]",6.0,17.337
3,"[16, 10]","[11, 6, 4]",23.8,16.725
4,[6],"[6, 16]",2.0,1.818
5,"[6, 10]","[12, 6, 1]",11.2,25.58
6,"[0, 6]","[3, 6, 13]",6.0,17.353
7,"[6, 0]","[13, 6, 20]",18.9,15.11
8,[10],"[18, 4]",4.0,6.732
9,[0],"[18, 19]",2.0,1.818
10,[6],"[8, 11]",2.0,4.636
11,"[6, 10]","[14, 6, 2]",24.3,19.406
12,"[16, 0]","[15, 6, 18]",6.4,10.082
13,"[10, 6]","[3, 6, 15]",4.1,12.35
14,[10],"[3, 4]",2.0,3.857
15,"[0, 16]","[5, 6, 11]",16.4,15.299
16,[16],"[15, 9]",2.0,7.821
17,[6],"[13, 7]",15.6,14.56
18,[10],"[17, 2]",2.0,14.375
19,"[6, 0]","[11, 6, 20]",9.7,19.597
20,[16],"[13, 8]",2.0,9.792
21,[6],"[14, 7]",4.0,11.192
22,"[10, 6]","[2, 0, 11]",4.0,23.363
23,"[0, 16]","[18, 6, 9]",6.0,15.331
24,[16],"[0, 11]",2.0,17.908
25,[10],"[6, 5]",2.0,2.571
26,[6],"[12, 8]",2.0,7.497
27,"[0, 6]","[1, 0, 13]",19.4,28.972
28,[0],"[5, 2]",2.0,9.792
29,[16],"[9, 15]",4.0,12.298
30,[6],"[11, 0]",5.0,17.923
31,"[0, 16]","[3, 0, 12]",9.7,32.675
32,"[0, 16]","[17, 6, 7]",8.7,14.518
33,"[10, 6]","[1, 6, 7]",4.4,25.066
34,"[10, 16]","[5, 6, 13]",5.7,11.932
35,[0],"[2, 17]",19.5,15.238
36,"[0, 6]","[20, 6, 11]",4.0,18.478
37,"[0, 16]","[20, 6, 0]",14.3,30.738
38,"[10, 6]","[5, 6, 12]",22.5,12.937
39,"[16, 0]","[16, 6, 3]",4.0,9.533
