number,stop ID,arrival time,departure time,pick up users,drop of users
1,28,07:00:00,08:33:41,[],[]
2,13,08:57:59,09:00:00,['29'],[]
3,11,09:05:42,09:10:00,['8'],[]
4,8,09:16:55,09:18:55,[],['8']
5,3,09:23:04,09:40:00,"['17', '5']",['29']
6,10,09:49:47,09:51:47,[],['17']
7,13,09:59:14,10:06:06,['24'],['5']
8,9,10:15:12,10:17:13,[],['24']
9,11,10:20:40,10:22:40,['23'],[]
10,13,10:28:22,10:30:23,[],['23']
11,8,10:42:55,11:05:13,['20'],[]
12,9,11:08:40,11:10:41,[],['20']
13,3,11:18:17,11:20:18,['22'],[]
14,9,11:27:54,11:29:55,[],['22']
15,3,11:37:31,13:53:26,['13'],[]
16,10,14:03:13,14:05:14,[],['13']
17,0,14:22:05,14:34:01,['28'],[]
18,10,14:50:52,14:52:53,[],['28']
19,28,15:09:44,19:00:00,[],[]
