number,stop ID,arrival time,departure time,pick up users,drop of users
1,21,07:00:00,08:08:03,[],[]
2,8,08:20:31,08:22:32,['23'],[]
3,3,08:26:41,08:28:41,[],['23']
4,7,08:35:48,10:00:00,['5'],[]
5,11,10:17:39,10:19:39,[],['5']
6,10,10:21:36,10:30:00,['32'],[]
7,8,10:35:42,10:45:00,['38'],[]
8,3,10:49:09,11:07:17,[],"['32', '38']"
9,8,11:11:26,12:32:01,['30'],[]
10,3,12:36:10,12:38:10,[],['30']
11,8,12:42:19,12:44:19,['53'],[]
12,10,12:50:01,12:52:02,[],['53']
13,3,13:01:49,13:51:44,['49'],[]
14,13,14:08:24,14:45:00,['48'],['49']
15,3,15:01:40,16:48:50,['22'],['48']
16,8,16:52:59,16:55:00,['3'],['22']
17,3,16:59:09,17:15:38,"['27', '36']",['3']
18,10,17:25:25,17:33:42,[],['36']
19,13,17:41:09,17:43:10,[],['27']
20,21,18:07:28,19:00:00,[],[]
