user ID,used buses,used transfer points,waiting time,ride time,shortest time possible,number of transfers(for shortest)
0,[0],"[6, 20]",2.0,5.75,7.75,1
1,"[0, 6]","[4, 6, 13]",6.0,13.5,17.22,2
2,[16],"[10, 6]",2.0,10.37,12.37,1
3,-,-,-,-,19.23,2
4,[6],"[14, 9]",6.0,11.35,9.82,1
5,[6],"[13, 6]",4.0,9.5,11.37,1
6,-,-,-,-,8.43,1
7,-,-,-,-,12.37,1
8,-,-,-,-,7.45,1
9,-,-,-,-,11.8,1
10,-,-,-,-,18.02,2
11,"[16, 10]","[15, 6, 19]",10.1,9.38,11.5,2
12,-,-,-,-,16.37,1
13,"[0, 6]","[5, 6, 13]",8.6,12.07,15.93,2
14,"[6, 0]","[14, 6, 5]",4.0,9.5,13.48,2
15,"[10, 6]","[17, 6, 10]",16.4,19.87,17.23,2
16,"[6, 0]","[15, 6, 0]",8.3,21.88,19.3,1
17,"[10, 16]","[17, 6, 8]",20.3,19.25,19.53,2
18,[16],"[9, 7]",4.0,5.15,6.07,1
19,"[16, 10]","[7, 6, 17]",14.0,17.88,18.52,2
20,"[16, 10]","[14, 6, 18]",20.6,10.13,13.78,2
21,"[6, 0]","[12, 6, 0]",12.3,28.1,21.63,1
22,"[10, 16]","[17, 6, 14]",16.3,10.13,13.78,2
23,[16],"[16, 6]",2.0,1.82,3.82,1
24,-,-,-,-,15.85,1
25,-,-,-,-,15.85,1
26,"[10, 6]","[4, 6, 10]",6.0,15.05,18.22,2
27,"[10, 16]","[18, 6, 16]",13.1,7.27,8.68,2
28,[6],"[8, 9]",2.0,1.28,3.28,1
29,[16],"[16, 11]",4.0,11.1,12.92,1
30,"[0, 6]","[1, 6, 10]",10.0,30.78,23.0,2
31,"[10, 6]","[4, 6, 8]",10.0,17.62,20.52,2
32,"[0, 6]","[19, 6, 10]",17.9,18.13,17.23,2
33,"[6, 0]","[11, 6, 3]",10.0,23.63,24.45,2
34,[16],"[15, 9]",4.0,10.4,9.82,1
35,[10],"[4, 18]",6.5,9.3,8.55,1
36,[16],"[12, 13]",2.0,2.57,4.57,1
37,[6],"[15, 9]",4.0,7.83,9.82,1
38,"[16, 0]","[16, 6, 18]",4.0,4.7,8.68,2
39,-,-,-,-,16.37,1
40,"[6, 10]","[14, 6, 19]",4.0,9.8,13.78,2
41,[10],"[1, 2]",2.0,1.28,3.28,1
42,"[0, 6]","[17, 6, 15]",13.9,7.52,11.5,2
43,-,-,-,-,18.43,2
44,-,-,-,-,17.53,1
45,-,-,-,-,19.53,2
46,-,-,-,-,13.53,2
47,[16],"[13, 15]",2.0,5.15,7.15,1
48,[10],"[3, 6]",8.1,7.72,9.72,1
49,[16],"[15, 8]",4.0,12.87,11.08,1
50,[16],"[10, 8]",2.0,2.57,4.57,1
51,[6],"[16, 8]",6.0,17.88,12.98,1
52,[0],"[2, 5]",2.0,9.8,11.8,1
53,[6],"[13, 10]",2.0,7.5,9.5,1
54,[10],"[6, 17]",2.0,2.87,4.87,1
55,[16],"[16, 15]",2.0,2.87,4.87,1
56,-,-,-,-,27.35,2
57,[16],"[6, 8]",9.2,17.57,14.67,1
58,"[6, 10]","[14, 6, 17]",20.7,10.08,13.78,2
59,-,-,-,-,18.22,2
