number,stop ID,arrival time,departure time,pick up users,drop of users
1,0,07:00:00,07:56:22,[],[]
2,11,08:15:00,08:17:00,['19'],[]
3,9,08:20:28,08:22:28,[],['19']
4,13,08:31:34,08:42:00,['18'],[]
5,12,08:44:46,08:47:00,['15'],[]
6,11,08:52:43,08:57:00,['16'],[]
7,8,09:03:55,09:10:51,[],['15']
8,3,09:15:00,09:43:34,"['67', '58', '59', '69', '34']","['18', '16']"
9,9,09:51:11,09:53:11,[],['58']
10,10,09:55:41,10:08:15,[],"['67', '69', '34']"
11,11,10:10:12,10:13:37,['29'],[]
12,13,10:19:20,10:25:23,[],"['59', '29']"
13,12,10:28:09,11:07:00,['39'],[]
14,8,11:19:32,11:21:32,"['3', '49']",[]
15,3,11:25:41,11:27:41,[],"['39', '49']"
16,7,11:34:49,11:36:51,[],['3']
17,9,11:51:07,11:53:07,['23'],[]
18,10,11:55:37,11:57:37,['24'],['23']
19,11,11:59:34,12:01:34,['66'],[]
20,13,12:07:17,12:09:17,"['22', '8']","['66', '24']"
21,11,12:15:00,12:17:00,['65'],['8']
22,10,12:18:57,12:20:57,['64'],[]
23,3,12:30:44,12:32:44,[],"['65', '64']"
24,7,12:39:52,12:47:00,['7'],['22']
25,0,12:50:28,12:57:53,['61'],['7']
26,7,13:01:21,13:03:21,['38'],[]
27,9,13:17:37,13:20:05,[],['61']
28,3,13:27:42,13:29:55,['5'],[]
29,11,13:41:00,13:43:00,[],['38']
30,12,13:48:43,13:50:43,[],['5']
31,13,13:53:29,13:57:00,['4'],[]
32,3,14:13:40,14:17:55,['10'],[]
33,0,14:27:14,19:00:00,[],"['4', '10']"
