number,stop ID,arrival time,departure time,pick up users,drop of users
1,28,07:00:00,08:31:32,[],[]
2,19,08:37:59,08:40:00,['2'],[]
3,21,08:46:27,08:48:27,[],['2']
4,17,09:01:22,09:25:00,['5'],[]
5,0,09:33:30,09:35:30,[],['5']
6,15,09:38:16,11:25:00,"['17', '16']",[]
7,0,11:27:46,11:29:46,[],"['17', '16']"
8,17,11:38:16,11:50:00,['18'],[]
9,16,11:55:32,11:57:32,['9'],[]
10,0,12:03:59,12:48:11,['13'],"['9', '18']"
11,18,12:59:44,13:01:45,[],['13']
12,21,13:10:58,13:32:32,['12'],[]
13,18,13:41:45,13:43:45,[],['12']
14,19,13:46:31,14:00:00,['3'],[]
15,0,14:14:03,15:55:54,['6'],['3']
16,16,16:02:21,16:04:21,[],['6']
17,21,16:18:24,16:24:52,['1'],[]
18,18,16:34:05,16:52:30,[],['1']
19,28,17:01:43,19:00:00,[],[]
