number,stop ID,arrival time,departure time,pick up users,drop of users
1,26,07:00:00,08:21:48,[],[]
2,1,08:27:59,08:30:00,['7'],[]
3,3,08:41:04,08:59:59,[],['7']
4,4,09:09:12,10:49:55,['15'],[]
5,2,11:04:41,11:06:41,[],['15']
6,0,11:18:06,11:29:46,"['17', '16']",[]
7,2,11:41:11,11:43:11,[],['17']
8,3,11:48:43,11:50:43,[],['16']
9,0,12:07:33,12:19:46,['18'],[]
10,1,12:25:57,12:27:58,['13'],['18']
11,0,12:34:09,14:36:46,['3'],['13']
12,4,15:02:45,15:27:54,['6'],['3']
13,0,15:53:53,15:55:54,[],['6']
14,26,15:55:53,19:00:00,[],[]
