number,stop ID,arrival time,departure time,pick up users,drop of users
1,33,07:00:00,08:46:24,[],[]
2,6,08:46:23,08:48:24,['18'],[]
3,9,08:59:53,09:01:54,[],['18']
4,6,09:13:23,09:41:22,"['6', '20']",[]
5,13,09:50:43,09:52:44,[],['6']
6,8,10:02:31,10:04:31,[],['20']
7,11,10:09:09,11:08:33,['11'],[]
8,0,11:26:27,11:28:27,['8'],['11']
9,11,11:46:21,11:48:22,[],['8']
10,7,11:56:29,11:58:29,['27'],[]
11,11,12:06:36,12:08:37,[],['27']
12,8,12:13:15,12:25:00,['16'],[]
13,6,12:37:39,12:39:39,['17'],['16']
14,15,12:44:17,12:46:17,[],['17']
15,9,12:54:06,13:05:00,['13'],[]
16,6,13:16:29,13:20:33,['15'],['13']
17,16,13:22:22,13:33:52,[],['15']
18,6,13:35:41,14:27:37,['22'],[]
19,12,14:37:58,14:40:30,[],['22']
20,8,14:47:59,14:50:00,['2'],[]
21,0,15:03:25,15:05:25,[],['2']
22,10,15:19:47,15:35:00,['12'],[]
23,15,15:41:33,15:43:33,['1'],[]
24,6,15:48:11,15:56:10,['26'],"['1', '12']"
25,16,15:57:59,16:00:00,['28'],[]
26,10,16:08:37,16:10:37,[],['28']
27,8,16:13:11,16:18:55,[],['26']
28,6,16:31:34,17:06:55,['0'],[]
29,11,17:19:38,17:21:39,[],['0']
30,33,17:34:22,19:00:00,[],[]
