number,stop ID,arrival time,departure time,pick up users,drop of users
1,27,07:00:00,08:27:37,[],[]
2,7,08:32:59,08:35:00,['36'],[]
3,8,08:40:22,11:22:52,['14'],['36']
4,6,11:30:04,11:32:05,[],['14']
5,5,11:37:59,11:55:00,['8'],[]
6,4,11:58:41,12:00:41,[],['8']
7,6,12:09:23,12:35:00,['10'],[]
8,4,12:43:42,12:45:42,['33'],['10']
9,6,12:54:24,13:45:00,['19'],['33']
10,4,13:53:42,14:52:29,['16'],['19']
11,8,15:05:24,15:07:25,[],['16']
12,6,15:14:37,15:50:00,['13'],[]
13,4,15:58:42,16:35:00,['34'],['13']
14,6,16:43:42,16:45:42,[],['34']
15,27,16:52:54,19:00:00,[],[]
