number,stop ID,arrival time,departure time,pick up users,drop of users
1,15,07:00:00,08:15:37,[],[]
2,3,08:42:59,08:45:00,['46'],[]
3,2,08:54:00,09:00:00,['27'],[]
4,0,09:18:33,09:30:07,['45'],"['27', '46']"
5,2,09:48:40,09:54:00,[],['45']
6,4,10:18:00,10:20:00,['13'],[]
7,3,10:35:00,10:37:00,['11'],['13']
8,4,10:52:00,11:08:00,['18'],['11']
9,3,11:23:00,11:25:00,['41'],[]
10,2,11:34:00,11:40:02,['1'],[]
11,1,11:49:01,11:53:34,['20'],[]
12,0,12:03:37,12:05:37,[],"['1', '41', '20', '18']"
13,15,12:05:37,19:00:00,[],[]
