number,stop ID,arrival time,departure time,pick up users,drop of users
1,15,07:00:00,08:05:45,[],[]
2,4,08:47:59,08:50:00,"['47', '22']",[]
3,3,09:05:00,09:12:13,[],"['47', '22']"
4,4,09:27:13,09:35:00,['43'],[]
5,1,10:08:00,10:10:00,"['25', '40']",['43']
6,0,10:20:03,10:22:03,['30'],"['40', '25']"
7,2,10:40:36,11:02:09,[],['30']
8,3,11:11:08,11:25:00,['39'],[]
9,4,11:40:00,11:42:00,[],['39']
10,3,11:57:00,11:59:00,['19'],[]
11,4,12:14:00,12:16:00,[],['19']
12,1,12:49:00,14:00:00,['48'],[]
13,0,14:10:03,14:27:49,[],['48']
14,15,14:27:49,19:00:00,[],[]
