number,stop ID,arrival time,departure time,pick up users,drop of users
1,21,07:00:00,07:44:33,[],[]
2,18,08:02:59,08:05:00,['4'],[]
3,19,08:07:04,08:09:04,[],['4']
4,4,08:18:18,08:20:18,['5'],[]
5,19,08:29:32,09:30:00,['19'],['5']
6,18,09:32:04,09:46:32,"['1', '11']",[]
7,4,09:55:31,09:57:32,[],"['1', '11', '19']"
8,20,10:11:26,10:20:00,['15'],[]
9,19,10:24:53,10:40:00,['8'],[]
10,17,10:44:59,10:46:59,[],['8']
11,4,10:51:52,11:07:56,['7'],['15']
12,16,11:11:39,11:13:40,['10'],[]
13,0,11:23:04,11:25:05,[],"['7', '10']"
14,21,11:25:05,19:00:00,[],[]
