number,stop ID,arrival time,departure time,pick up users,drop of users
1,0,07:00:00,08:02:52,[],[]
2,2,08:09:59,08:13:37,"['41', '28']",[]
3,3,08:17:04,08:19:05,[],['41']
4,5,08:24:59,08:27:00,['14'],['28']
5,4,08:32:42,08:34:42,['49'],['14']
6,3,08:38:09,08:51:07,"['26', '15']",['49']
7,5,08:57:01,09:02:22,[],['15']
8,6,09:03:03,09:06:49,[],['26']
9,5,09:07:30,09:16:36,['13'],[]
10,6,09:17:17,09:19:18,[],['13']
11,5,09:19:59,09:22:00,"['42', '36']",[]
12,3,09:27:54,09:29:54,[],['36']
13,2,09:33:21,09:35:22,[],['42']
14,3,09:38:49,10:07:31,"['30', '29']",[]
15,4,10:10:58,10:12:58,[],['30']
16,5,10:18:40,10:21:36,[],['29']
17,6,10:22:17,10:24:18,['23'],[]
18,5,10:24:59,10:27:00,['2'],[]
19,4,10:32:42,10:34:42,"['47', '12']",[]
20,3,10:38:09,10:42:00,['8'],"['2', '23', '12', '47']"
21,4,10:45:27,10:47:27,[],['8']
22,0,10:59:33,19:00:00,[],[]
