number,stop ID,arrival time,departure time,pick up users,drop of users
1,27,07:00:00,08:40:22,[],[]
2,8,08:40:22,08:42:22,['36'],[]
3,9,08:53:07,09:05:00,['15'],[]
4,12,09:10:50,09:12:50,[],['36']
5,13,09:19:33,09:21:33,['28'],[]
6,0,09:32:42,09:43:16,"['11', '32']","['15', '28']"
7,13,09:54:25,09:56:25,[],['11']
8,10,10:13:26,10:15:27,[],['32']
9,12,10:25:46,10:36:06,['5'],[]
10,13,10:42:49,10:44:49,['25'],[]
11,0,10:55:58,11:01:18,['0'],"['5', '25']"
12,13,11:12:27,11:14:27,[],['0']
13,4,11:36:55,12:00:41,['8'],[]
14,13,12:23:09,12:25:10,[],['8']
15,14,12:28:51,12:45:00,['27'],[]
16,13,12:48:41,13:06:10,['9'],['27']
17,8,13:28:06,13:30:07,[],['9']
18,10,13:40:26,13:42:26,['29'],[]
19,13,13:59:27,14:20:58,['20'],['29']
20,10,14:37:59,14:40:00,['4'],['20']
21,12,14:50:19,14:52:19,['38'],['4']
22,8,15:08:49,15:10:49,['16'],['38']
23,9,15:21:34,15:23:35,[],['16']
24,4,15:35:24,15:37:25,['6'],[]
25,13,15:59:53,16:29:01,['22'],['6']
26,0,16:40:10,16:42:11,['12'],['22']
27,13,16:53:20,16:55:20,[],['12']
28,27,17:17:16,19:00:00,[],[]
