user ID,used buses,used transfer points,waiting time,ride time
0,"[16, 10]","[13, 6, 4]",22.2,13.636
1,"[0, 6]","[18, 6, 11]",11.9,15.603
2,"[16, 0]","[8, 0, 3]",12.5,24.488
3,[16],"[9, 8]",2.0,1.286
4,[16],"[7, 12]",2.0,10.042
5,[6],"[14, 15]",2.0,2.571
6,[0],"[20, 18]",2.0,3.857
7,"[10, 16]","[2, 6, 14]",8.7,20.093
8,[10],"[4, 18]",2.0,6.556
9,[16],"[7, 12]",2.0,10.042
10,[10],"[4, 20]",14.0,9.607
11,[6],"[15, 12]",2.0,5.75
12,[0],"[5, 1]",2.0,10.985
13,"[6, 10]","[15, 6, 4]",20.6,8.493
14,"[0, 6]","[2, 6, 8]",17.6,25.832
15,[16],"[11, 14]",6.7,9.0
16,[10],"[5, 1]",2.0,10.985
17,"[10, 6]","[4, 6, 16]",18.9,5.675
18,"[10, 16]","[3, 6, 13]",6.0,17.209
19,"[6, 0]","[10, 6, 18]",21.9,14.067
20,[6],"[15, 6]",2.0,4.636
21,[0],"[2, 3]",2.0,5.455
22,[6],"[15, 13]",2.0,5.143
23,"[6, 10]","[15, 6, 19]",4.0,7.511
24,"[16, 0]","[10, 0, 1]",23.0,20.63
25,"[16, 10]","[7, 6, 19]",8.3,17.876
26,"[10, 6]","[5, 6, 15]",4.0,7.207
27,"[10, 16]","[4, 6, 16]",14.1,5.675
28,[16],"[15, 10]",2.0,6.556
29,"[10, 6]","[18, 6, 15]",20.0,7.511
30,"[10, 16]","[2, 6, 9]",12.7,31.289
31,[16],"[8, 15]",10.7,16.207
32,"[16, 10]","[10, 6, 17]",22.7,13.241
33,[16],"[12, 13]",2.0,2.571
34,[6],"[9, 12]",2.0,6.429
35,[10],"[4, 20]",7.7,9.607
36,"[16, 10]","[11, 6, 17]",9.0,15.603
37,"[0, 6]","[18, 6, 7]",13.9,23.734
38,"[6, 10]","[8, 6, 4]",7.1,16.52
39,"[6, 10]","[16, 6, 18]",7.8,4.693
