number,stop ID,arrival time,departure time,pick up users,drop of users
1,0,07:00:00,09:05:38,['14'],[]
2,21,09:10:16,09:12:16,[],['14']
3,26,09:23:50,09:52:00,['44'],[]
4,27,09:53:17,10:52:00,['29'],['44']
5,28,10:55:38,10:57:38,[],['29']
6,27,11:01:16,11:12:00,['34'],[]
7,23,11:21:00,11:39:00,[],['34']
8,28,11:50:51,12:33:14,"['27', '23']",[]
9,27,12:36:52,12:38:52,[],['27']
10,23,12:47:52,12:49:52,[],['23']
11,28,13:01:43,14:00:24,"['42', '21']",[]
12,27,14:04:02,14:06:02,['19'],[]
13,25,14:09:53,14:13:50,[],"['19', '42']"
14,22,14:20:16,14:22:20,[],['21']
15,26,14:31:20,14:33:20,['4'],[]
16,28,14:37:58,16:13:17,"['11', '32']",['4']
17,26,16:17:55,16:19:55,[],['11']
18,22,16:28:55,16:30:55,[],['32']
19,0,16:37:21,17:23:51,['22'],[]
20,23,17:31:21,17:35:59,[],['22']
21,0,17:43:29,19:00:00,[],[]
