number,stop ID,arrival time,departure time,pick up users,drop of users
1,15,07:00:00,07:47:32,[],[]
2,3,08:04:22,08:06:23,['2'],[]
3,2,08:11:55,08:13:55,[],['2']
4,1,08:19:27,08:25:00,['19'],[]
5,3,08:36:04,08:38:04,['55'],[]
6,4,08:47:17,08:50:03,"['15', '29']","['19', '55']"
7,2,09:04:49,09:06:49,['36'],[]
8,1,09:12:21,09:14:21,[],['29']
9,0,09:20:32,09:22:32,[],"['15', '36']"
10,1,09:28:43,09:42:27,['28'],[]
11,2,09:47:59,09:50:00,['21'],[]
12,4,10:04:46,10:10:00,['23'],"['21', '28']"
13,2,10:24:46,10:26:46,['44'],['23']
14,0,10:38:11,10:40:11,[],['44']
15,1,10:46:22,10:48:22,['51'],[]
16,3,10:59:26,11:30:00,['48'],['51']
17,4,11:39:13,11:41:13,[],['48']
18,3,11:50:26,11:52:27,['62'],[]
19,4,12:01:40,12:03:41,[],['62']
20,3,12:12:54,12:33:34,"['66', '54']",[]
21,4,12:42:47,12:57:16,['69'],"['66', '54']"
22,2,13:12:02,13:17:27,[],['69']
23,1,13:22:59,13:25:00,['47'],[]
24,4,13:45:18,13:55:00,"['24', '9']",['47']
25,2,14:09:46,14:12:22,[],"['24', '9']"
26,15,14:23:47,19:00:00,[],[]
