number,stop ID,arrival time,departure time,pick up users,drop of users
1,28,07:00:00,08:44:08,[],[]
2,0,08:44:07,08:46:08,['8'],[]
3,10,09:02:59,09:05:00,['54'],['8']
4,8,09:10:42,09:12:42,[],['54']
5,3,09:16:51,09:41:44,['2'],[]
6,8,09:45:53,09:51:45,[],['2']
7,13,10:04:17,10:16:05,"['16', '63', '30', '37']",[]
8,10,10:23:32,10:25:32,['12'],[]
9,9,10:28:01,10:30:02,[],['30']
10,8,10:33:29,10:35:30,[],"['37', '12']"
11,3,10:39:39,10:45:33,['88'],"['16', '63']"
12,10,10:55:20,11:00:00,['36'],[]
13,13,11:07:27,11:18:28,[],"['88', '36']"
14,11,11:24:10,11:40:37,['9'],[]
15,13,11:46:19,11:48:19,['32'],['9']
16,11,11:54:01,11:56:02,[],['32']
17,10,11:57:59,12:00:00,['71'],[]
18,8,12:05:42,12:19:09,['53'],[]
19,3,12:23:18,12:25:27,['41'],"['71', '53']"
20,9,12:33:03,12:35:15,['66'],[]
21,13,12:44:21,13:56:49,['75'],"['41', '66']"
22,11,14:02:31,14:04:32,['81'],[]
23,9,14:07:59,14:10:00,['25'],[]
24,3,14:17:36,14:21:51,[],"['25', '75']"
25,0,14:31:09,14:36:27,[],['81']
26,28,14:36:27,19:00:00,[],[]
