number,stop ID,arrival time,departure time,pick up users,drop of users
1,0,07:00:00,08:40:22,[],[]
2,1,08:45:00,08:47:00,['29'],[]
3,3,08:53:26,09:07:00,['20'],[]
4,6,09:14:43,09:34:33,['5'],"['29', '20']"
5,20,09:40:18,09:42:18,[],['5']
6,4,09:50:32,10:37:00,['19'],[]
7,6,10:40:51,10:42:51,[],['19']
8,3,10:50:34,10:52:34,['8'],[]
9,6,11:00:17,11:02:17,[],['8']
10,0,11:19:32,12:55:26,"['15', '16']",[]
11,2,13:00:53,13:02:53,[],['16']
12,6,13:15:05,13:20:30,['13'],['15']
13,5,13:23:04,13:25:04,[],['13']
14,6,13:27:38,15:38:38,['1'],[]
15,17,15:41:30,15:43:30,['26'],['1']
16,6,15:46:22,15:54:22,"['12', '3']",['26']
17,2,16:06:34,16:08:34,[],['12']
18,0,16:14:01,19:00:00,[],['3']
