number,stop ID,arrival time,departure time,pick up users,drop of users
1,0,07:00:00,08:26:16,['50'],[]
2,1,08:32:28,08:34:28,['18'],[]
3,2,08:40:00,08:42:00,"['48', '17']",[]
4,4,08:56:46,09:02:28,"['29', '47']","['50', '17', '48', '18']"
5,0,09:28:28,10:12:00,['2'],"['29', '47']"
6,4,10:38:00,10:47:00,['39'],['2']
7,3,10:56:14,10:58:14,['13'],[]
8,2,11:03:46,11:05:46,[],['13']
9,1,11:11:18,11:13:18,[],['39']
10,0,11:19:30,11:21:30,['3'],[]
11,2,11:32:55,11:34:55,[],['3']
12,0,11:46:20,19:00:00,[],[]
