user ID,used buses,used transfer points,waiting time,ride time
18,-,-,-,-
38,-,-,-,-
10,[8],"[0, 1]",2.0,13.5
11,"[8, 9]","[2, 3, 10]",23.0,28.713
39,-,-,-,-
20,-,-,-,-
2,-,-,-,-
15,-,-,-,-
5,-,-,-,-
23,[4],"[7, 16]",6.7,14.105
0,"[4, 92]","[14, 0, 23]",13.5,45.512
3,-,-,-,-
32,-,-,-,-
33,[64],"[13, 25]",2.0,14.23
13,[64],"[25, 26]",2.0,15.66
26,-,-,-,-
29,[4],"[14, 19]",15.5,37.695
12,-,-,-,-
35,-,-,-,-
19,-,-,-,-
24,[4],"[17, 18]",2.0,9.124
25,-,-,-,-
7,-,-,-,-
14,-,-,-,-
36,"[4, 8]","[15, 4, 3]",4.0,21.329
17,-,-,-,-
28,[64],"[12, 13]",2.0,6.0
27,-,-,-,-
30,-,-,-,-
21,"[8, 92, 64]","[5, 1, 24, 25]",22.5,63.909
1,[9],"[0, 13]",6.0,57.549
6,"[4, 8]","[7, 4, 3]",4.4,27.68
4,[9],"[0, 13]",6.0,57.549
9,-,-,-,-
16,"[4, 8, 9]","[14, 4, 3, 10]",17.5,46.396
22,"[4, 8, 9, 64]","[16, 4, 3, 12, 27]",19.7,56.034
34,-,-,-,-
8,[92],"[22, 21]",2.0,7.649
31,"[8, 9]","[4, 3, 10]",22.0,28.713
37,[9],"[7, 10]",2.0,34.792
